parcel_id_REMM,TAZID_832,TAZID_900,Tract_GEOID
350387,1104,1195,49035103000
350621,1104,1195,49035103000
350631,1083,1152,49035102000
350632,1104,1195,49035103000
350634,1127,1232,49035103100
350902,1127,1232,49035103100
350904,1083,1152,49035102000
350911,1083,1152,49035102000
350921,1127,1232,49035103100
351198,1082,1153,49035102000
351207,1127,1232,49035103100
351216,1127,1232,49035103100
351501,1083,1152,49035102000
351760,1104,1195,49035103000
351762,1104,1195,49035103000
351765,1127,1232,49035103100
352022,1104,1195,49035103000
352034,1082,1153,49035102000
352035,1127,1232,49035103100
352267,1083,1152,49035102000
352277,1127,1232,49035103100
352471,1102,1193,49035102900
352487,1127,1232,49035103100
352491,1083,1152,49035102000
352492,1083,1152,49035102000
352507,1082,1153,49035102000
352510,1104,1195,49035103000
352746,1082,1153,49035102000
352775,1127,1232,49035103100
353056,1104,1195,49035103000
353351,1082,1153,49035102000
353355,1104,1195,49035103000
353367,1082,1153,49035102000
353368,1127,1232,49035103100
353651,1083,1152,49035102000
353925,1104,1195,49035103000
353931,1082,1153,49035102000
353942,1127,1232,49035103100
354204,1127,1232,49035103100
354222,1082,1153,49035102000
354223,1127,1232,49035103100
354230,1104,1195,49035103000
354483,1083,1152,49035102000
354484,1104,1195,49035103000
354494,1082,1153,49035102000
354496,1127,1232,49035103100
354780,1104,1195,49035103000
355070,1083,1152,49035102000
355355,1127,1232,49035103100
355602,1104,1195,49035103000
355606,1083,1152,49035102000
355612,1127,1232,49035103100
355616,1082,1153,49035102000
355618,1127,1232,49035103100
355625,1104,1195,49035103000
355812,1104,1195,49035103000
355825,1082,1153,49035102000
355826,1127,1232,49035103100
355828,1104,1195,49035103000
356292,1083,1152,49035102000
356299,1104,1195,49035103000
356306,1104,1195,49035103000
356562,1082,1153,49035102000
356571,1104,1195,49035103000
357039,1127,1232,49035103100
357046,1127,1232,49035103100
357249,1083,1152,49035102000
357260,1104,1195,49035103000
357704,1104,1195,49035103000
357707,1127,1232,49035103100
358311,1104,1195,49035103000
358579,1127,1232,49035103100
358580,1104,1195,49035103000
358846,1104,1195,49035103000
365303,1102,1193,49035102900
368983,1128,1233,49035103100
369420,1084,1156,49035102000
369817,1128,1233,49035103100
370166,1084,1156,49035102000
370328,1082,1153,49035102000
370510,1082,1153,49035102000
370511,1084,1156,49035102000
370522,1084,1156,49035102000
370750,1084,1156,49035102000
370993,1128,1233,49035103100
371244,1082,1153,49035102000
371488,1082,1153,49035102000
371744,1128,1233,49035103100
372036,1128,1233,49035103100
372278,1082,1153,49035102000
372289,1084,1156,49035102000
372499,1084,1156,49035102000
372708,1128,1233,49035103100
372712,1082,1153,49035102000
372948,1082,1153,49035102000
372949,1084,1156,49035102000
372950,1084,1156,49035102000
373216,1128,1233,49035103100
373498,1084,1156,49035102000
373501,1128,1233,49035103100
373514,1084,1156,49035102000
373756,1084,1156,49035102000
373985,1082,1153,49035102000
373988,1084,1156,49035102000
374009,1128,1233,49035103100
374406,1084,1156,49035102000
374415,1084,1156,49035102000
374587,1084,1156,49035102000
375255,1084,1156,49035102000
375494,1082,1153,49035102000
376029,1128,1233,49035103100
376273,1128,1233,49035103100
376274,1084,1156,49035102000
376290,1084,1156,49035102000
376560,1128,1233,49035103100
376871,1084,1156,49035102000
377384,1128,1233,49035103100
378153,1084,1156,49035102000
378424,1084,1156,49035102000
378689,1128,1233,49035103100
379143,1084,1156,49035102000
379286,1128,1233,49035103100
379292,1084,1156,49035102000
379403,1084,1156,49035102000
379535,1128,1233,49035103100
379549,1128,1233,49035103100
379688,1084,1156,49035102000
380292,1128,1233,49035103100
380295,1082,1153,49035102000
380296,1084,1156,49035102000
380512,1082,1153,49035102000
380513,1084,1156,49035102000
380535,1128,1233,49035103100
380768,1082,1153,49035102000
380979,1128,1233,49035103100
381185,1128,1233,49035103100
381188,1082,1153,49035102000
381411,1128,1233,49035103100
381617,1128,1233,49035103100
382305,1084,1156,49035102000
383016,1082,1153,49035102000
383174,1128,1233,49035103100
383319,1102,1193,49035102900
383334,1128,1233,49035103100
387453,1082,1153,49035102000
387454,1087,1159,49035101800
387455,1087,1159,49035101800
387632,1128,1233,49035103100
387649,1087,1159,49035101800
387839,1084,1156,49035102000
388254,1082,1153,49035102000
388472,1128,1233,49035103100
388486,1022,1149,49035102300
388487,1082,1153,49035102000
388705,1084,1156,49035102000
388729,1087,1159,49035101800
388956,1022,1149,49035102300
389145,1084,1156,49035102000
389151,1128,1233,49035103100
389167,1087,1159,49035101800
389170,1087,1159,49035101800
389377,1128,1233,49035103100
389384,1128,1233,49035103100
389388,1082,1153,49035102000
389402,1087,1159,49035101800
389643,1082,1153,49035102000
389644,1087,1159,49035101800
389645,1087,1159,49035101800
389869,1084,1156,49035102000
390113,1084,1156,49035102000
390138,1087,1159,49035101800
390380,1087,1159,49035101800
390587,1087,1159,49035101800
390770,1082,1153,49035102000
390963,1087,1159,49035101800
390966,1087,1159,49035101800
391130,1082,1153,49035102000
391134,1087,1159,49035101800
391233,1082,1153,49035102000
391426,1084,1156,49035102000
391455,1082,1153,49035102000
391639,1128,1233,49035103100
391658,1082,1153,49035102000
391660,1087,1159,49035101800
391882,1022,1149,49035102300
391883,1082,1153,49035102000
391884,1087,1159,49035101800
391886,1087,1159,49035101800
392076,1084,1156,49035102000
392079,1084,1156,49035102000
392102,1082,1153,49035102000
392107,1087,1159,49035101800
392288,1128,1233,49035103100
392310,1022,1149,49035102300
392311,1082,1153,49035102000
392312,1082,1153,49035102000
392314,1087,1159,49035101800
392816,1087,1159,49035101800
393019,1084,1156,49035102000
393020,1084,1156,49035102000
393041,1087,1159,49035101800
393044,1087,1159,49035101800
393045,1087,1159,49035101800
393047,1082,1153,49035102000
393246,1084,1156,49035102000
393267,1082,1153,49035102000
393268,1082,1153,49035102000
393270,1087,1159,49035101800
393469,1082,1153,49035102000
393476,1128,1233,49035103100
393500,1087,1159,49035101800
393501,1082,1153,49035102000
393722,1128,1233,49035103100
393725,1084,1156,49035102000
393732,1128,1233,49035103100
393750,1082,1153,49035102000
393965,1084,1156,49035102000
393996,1082,1153,49035102000
393998,1087,1159,49035101800
394199,1084,1156,49035102000
394200,1084,1156,49035102000
394204,1128,1233,49035103100
394218,1082,1153,49035102000
394219,1082,1153,49035102000
394220,1087,1159,49035101800
394223,1087,1159,49035101800
394457,1082,1153,49035102000
394659,1128,1233,49035103100
394662,1084,1156,49035102000
394667,1128,1233,49035103100
394673,1082,1153,49035102000
394677,1082,1153,49035102000
394860,1084,1156,49035102000
394884,1082,1153,49035102000
394887,1087,1159,49035101800
394888,1087,1159,49035101800
394889,1082,1153,49035102000
395073,1087,1159,49035101800
395076,1087,1159,49035101800
395222,1082,1153,49035102000
395223,1082,1153,49035102000
395224,1087,1159,49035101800
395353,1084,1156,49035102000
395373,1082,1153,49035102000
395374,1082,1153,49035102000
395380,1082,1153,49035102000
395455,1082,1153,49035102000
395463,1128,1233,49035103100
395608,1082,1153,49035102000
395636,1087,1159,49035101800
395805,1084,1156,49035102000
395823,1087,1159,49035101800
395825,1082,1153,49035102000
395976,1082,1153,49035102000
395977,1082,1153,49035102000
395979,1087,1159,49035101800
395982,1022,1149,49035102300
395983,1087,1159,49035101800
396131,1082,1153,49035102000
396314,1084,1156,49035102000
396467,1084,1156,49035102000
396473,1128,1233,49035103100
396490,1087,1159,49035101800
396494,1082,1153,49035102000
396655,1082,1153,49035102000
396656,1082,1153,49035102000
396657,1022,1149,49035102300
396658,1087,1159,49035101800
396660,1022,1149,49035102300
396661,1087,1159,49035101800
396823,1022,1149,49035102300
396824,1087,1159,49035101800
396827,1022,1149,49035102300
397031,1084,1156,49035102000
397046,1087,1159,49035101800
397216,1022,1149,49035102300
397217,1087,1159,49035101800
397387,1128,1233,49035103100
397400,1082,1153,49035102000
397404,1022,1149,49035102300
397405,1087,1159,49035101800
397589,1022,1149,49035102300
397590,1087,1159,49035101800
397591,1082,1153,49035102000
397761,1082,1153,49035102000
397763,1022,1149,49035102300
397925,1084,1156,49035102000
398099,1084,1156,49035102000
398121,1022,1149,49035102300
398122,1082,1153,49035102000
398124,1087,1159,49035101800
398290,1022,1149,49035102300
398291,1082,1153,49035102000
398292,1087,1159,49035101800
398294,1022,1149,49035102300
398428,1082,1153,49035102000
398431,1082,1153,49035102000
398448,1082,1153,49035102000
398451,1022,1149,49035102300
398452,1087,1159,49035101800
398453,1087,1159,49035101800
398560,1084,1156,49035102000
398715,1082,1153,49035102000
398716,1082,1153,49035102000
398718,1087,1159,49035101800
398721,1022,1149,49035102300
398807,1128,1233,49035103100
398829,1082,1153,49035102000
398830,1087,1159,49035101800
398833,1022,1149,49035102300
398835,1082,1153,49035102000
398938,1082,1153,49035102000
398960,1087,1159,49035101800
398962,1082,1153,49035102000
399081,1022,1149,49035102300
399199,1082,1153,49035102000
399221,1022,1149,49035102300
399224,1022,1149,49035102300
399225,1087,1159,49035101800
399389,1082,1153,49035102000
399409,1082,1153,49035102000
399694,1084,1156,49035102000
399866,1084,1156,49035102000
399900,1022,1149,49035102300
399901,1082,1153,49035102000
399902,1022,1149,49035102300
399904,1082,1153,49035102000
400047,1082,1153,49035102000
400054,1128,1233,49035103100
400074,1022,1149,49035102300
400075,1082,1153,49035102000
400076,1087,1159,49035101800
400581,1082,1153,49035102000
400743,1022,1149,49035102300
401110,1082,1153,49035102000
401302,1087,1159,49035101800
401449,1022,1149,49035102300
401450,1082,1153,49035102000
401901,1082,1153,49035102000
401902,1082,1153,49035102000
405240,1106,1197,49035103500
405523,1087,1159,49035101800
406133,1084,1156,49035102000
406252,1087,1159,49035101800
406403,1106,1197,49035103500
406414,1087,1159,49035101800
406677,1087,1159,49035101800
406685,1084,1156,49035102000
406687,1087,1159,49035101800
406824,1084,1156,49035102000
406825,1024,1144,49035102300
406979,1025,1148,49035102300
406981,1087,1159,49035101800
407096,1087,1159,49035101800
407110,1087,1159,49035101800
407112,1024,1144,49035102300
407114,1084,1156,49035102000
407215,1087,1159,49035101800
407216,1087,1159,49035101800
407217,1106,1197,49035103500
407235,1025,1148,49035102300
407236,1084,1156,49035102000
407238,1083,1152,49035102000
407332,1087,1159,49035101800
407337,1129,1234,49035103400
407350,1083,1152,49035102000
407351,1087,1159,49035101800
407434,1087,1159,49035101800
407458,1024,1144,49035102300
407459,1025,1148,49035102300
407463,1087,1159,49035101800
407513,1087,1159,49035101800
407535,1084,1156,49035102000
407536,1087,1159,49035101800
407539,1084,1156,49035102000
407540,1024,1144,49035102300
407542,1084,1156,49035102000
407624,1087,1159,49035101800
407625,1106,1197,49035103500
407642,1084,1156,49035102000
407643,1084,1156,49035102000
407734,1106,1197,49035103500
407755,1084,1156,49035102000
407756,1087,1159,49035101800
407877,1129,1234,49035103400
407895,1024,1144,49035102300
407896,1025,1148,49035102300
407897,1084,1156,49035102000
407900,1084,1156,49035102000
407901,1083,1152,49035102000
407902,1087,1159,49035101800
408024,1129,1234,49035103400
408029,1106,1197,49035103500
408039,1087,1159,49035101800
408042,1087,1159,49035101800
408204,1024,1144,49035102300
408205,1084,1156,49035102000
408206,1084,1156,49035102000
408208,1084,1156,49035102000
408210,1087,1159,49035101800
408339,1087,1159,49035101800
408340,1087,1159,49035101800
408519,1084,1156,49035102000
408678,1084,1156,49035102000
408679,1087,1159,49035101800
408680,1084,1156,49035102000
408681,1084,1156,49035102000
408682,1087,1159,49035101800
408816,1129,1234,49035103400
408840,1084,1156,49035102000
408843,1083,1152,49035102000
408844,1087,1159,49035101800
408945,1087,1159,49035101800
408955,1129,1234,49035103400
409125,1084,1156,49035102000
409225,1087,1159,49035101800
409226,1087,1159,49035101800
409247,1084,1156,49035102000
409249,1084,1156,49035102000
409251,1087,1159,49035101800
409380,1087,1159,49035101800
409383,1106,1197,49035103500
409406,1084,1156,49035102000
409407,1084,1156,49035102000
409408,1083,1152,49035102000
409546,1087,1159,49035101800
409555,1129,1234,49035103400
409573,1084,1156,49035102000
409577,1084,1156,49035102000
409693,1087,1159,49035101800
409724,1083,1152,49035102000
409726,1087,1159,49035101800
409834,1087,1159,49035101800
409835,1087,1159,49035101800
409991,1129,1234,49035103400
410010,1084,1156,49035102000
410013,1083,1152,49035102000
410109,1087,1159,49035101800
410117,1129,1234,49035103400
410135,1084,1156,49035102000
410137,1084,1156,49035102000
410262,1106,1197,49035103500
410271,1129,1234,49035103400
410296,1087,1159,49035101800
410386,1129,1234,49035103400
410410,1084,1156,49035102000
410413,1084,1156,49035102000
410549,1084,1156,49035102000
410552,1087,1159,49035101800
410699,1084,1156,49035102000
410701,1084,1156,49035102000
410702,1087,1159,49035101800
410851,1087,1159,49035101800
410870,1084,1156,49035102000
410873,1084,1156,49035102000
410874,1024,1144,49035102300
410875,1087,1159,49035101800
411026,1087,1159,49035101800
411027,1083,1152,49035102000
411177,1087,1159,49035101800
411186,1129,1234,49035103400
411204,1087,1159,49035101800
411343,1087,1159,49035101800
411344,1087,1159,49035101800
411371,1084,1156,49035102000
411373,1084,1156,49035102000
411374,1084,1156,49035102000
411534,1024,1144,49035102300
411535,1084,1156,49035102000
411540,1024,1144,49035102300
411703,1087,1159,49035101800
411705,1084,1156,49035102000
411833,1087,1159,49035101800
411834,1087,1159,49035101800
411860,1024,1144,49035102300
411861,1084,1156,49035102000
411865,1087,1159,49035101800
411982,1129,1234,49035103400
412001,1083,1152,49035102000
412004,1084,1156,49035102000
412005,1087,1159,49035101800
412133,1106,1197,49035103500
412140,1129,1234,49035103400
412282,1087,1159,49035101800
412304,1083,1152,49035102000
412305,1084,1156,49035102000
412306,1087,1159,49035101800
412307,1087,1159,49035101800
412310,1084,1156,49035102000
412312,1024,1144,49035102300
412313,1087,1159,49035101800
412450,1087,1159,49035101800
412476,1024,1144,49035102300
412477,1087,1159,49035101800
412642,1129,1234,49035103400
412667,1083,1152,49035102000
412670,1084,1156,49035102000
412671,1084,1156,49035102000
412674,1087,1159,49035101800
412812,1087,1159,49035101800
412823,1129,1234,49035103400
412839,1084,1156,49035102000
412844,1087,1159,49035101800
412845,1084,1156,49035102000
412848,1024,1144,49035102300
412975,1087,1159,49035101800
413004,1083,1152,49035102000
413005,1087,1159,49035101800
413006,1087,1159,49035101800
413008,1083,1152,49035102000
413121,1087,1159,49035101800
413122,1106,1197,49035103500
413149,1083,1152,49035102000
413282,1084,1156,49035102000
413284,1084,1156,49035102000
413286,1084,1156,49035102000
413287,1084,1156,49035102000
413289,1024,1144,49035102300
413290,1087,1159,49035101800
413402,1106,1197,49035103500
413431,1083,1152,49035102000
413436,1084,1156,49035102000
413437,1087,1159,49035101800
413438,1084,1156,49035102000
413439,1087,1159,49035101800
413510,1083,1152,49035102000
413511,1106,1197,49035103500
413516,1087,1159,49035101800
413528,1129,1234,49035103400
413550,1083,1152,49035102000
413551,1087,1159,49035101800
413552,1087,1159,49035101800
413556,1024,1144,49035102300
413557,1087,1159,49035101800
413660,1087,1159,49035101800
413662,1106,1197,49035103500
413670,1129,1234,49035103400
413687,1087,1159,49035101800
413792,1087,1159,49035101800
413818,1087,1159,49035101800
413819,1083,1152,49035102000
413821,1084,1156,49035102000
413823,1087,1159,49035101800
413946,1087,1159,49035101800
413947,1087,1159,49035101800
413975,1084,1156,49035102000
413976,1087,1159,49035101800
413978,1084,1156,49035102000
414118,1087,1159,49035101800
414127,1129,1234,49035103400
414143,1084,1156,49035102000
414144,1087,1159,49035101800
414145,1087,1159,49035101800
414147,1084,1156,49035102000
414284,1129,1234,49035103400
414298,1084,1156,49035102000
414423,1083,1152,49035102000
414453,1083,1152,49035102000
414455,1024,1144,49035102300
414568,1087,1159,49035101800
414569,1087,1159,49035101800
414603,1025,1148,49035102300
414604,1083,1152,49035102000
414605,1084,1156,49035102000
414606,1087,1159,49035101800
414607,1024,1144,49035102300
414767,1129,1234,49035103400
414778,1083,1152,49035102000
414950,1084,1156,49035102000
415048,1106,1197,49035103500
415074,1087,1159,49035101800
415172,1106,1197,49035103500
415177,1129,1234,49035103400
415194,1084,1156,49035102000
415195,1087,1159,49035101800
415291,1106,1197,49035103500
415584,1087,1159,49035101800
415593,1129,1234,49035103400
415728,1129,1234,49035103400
415835,1087,1159,49035101800
415937,1106,1197,49035103500
415961,1084,1156,49035102000
416125,1087,1159,49035101800
416127,1106,1197,49035103500
416155,1084,1156,49035102000
416210,1129,1234,49035103400
416307,1129,1234,49035103400
416652,1087,1159,49035101800
416740,1106,1197,49035103500
416872,1129,1234,49035103400
417262,1129,1234,49035103400
418844,1087,1159,49035101800
419001,1129,1234,49035103400
419152,1129,1234,49035103400
419165,1129,1234,49035103400
419174,1025,1148,49035102300
419175,1087,1159,49035101800
419349,1084,1156,49035102000
419503,1087,1159,49035101800
419510,1129,1234,49035103400
419517,1129,1234,49035103400
419657,1129,1234,49035103400
419658,1087,1159,49035101800
419686,1025,1148,49035102300
419813,1129,1234,49035103400
419838,1087,1159,49035101800
419941,1129,1234,49035103400
419946,1106,1197,49035103500
419961,1129,1234,49035103400
419974,1084,1156,49035102000
419976,1084,1156,49035102000
420093,1087,1159,49035101800
420094,1087,1159,49035101800
420103,1129,1234,49035103400
420124,1084,1156,49035102000
420263,1087,1159,49035101800
420281,1084,1156,49035102000
420282,1084,1156,49035102000
420392,1129,1234,49035103400
420397,1129,1234,49035103400
420414,1087,1159,49035101800
420536,1129,1234,49035103400
420565,1083,1152,49035102000
420566,1084,1156,49035102000
420705,1129,1234,49035103400
420722,1087,1159,49035101800
420861,1129,1234,49035103400
420870,1129,1234,49035103400
420879,1083,1152,49035102000
420880,1087,1159,49035101800
420882,1087,1159,49035101800
421025,1087,1159,49035101800
421046,1129,1234,49035103400
421060,1087,1159,49035101800
421195,1087,1159,49035101800
421210,1129,1234,49035103400
421219,1025,1148,49035102300
421220,1084,1156,49035102000
421221,1087,1159,49035101800
421359,1087,1159,49035101800
421360,1087,1159,49035101800
421374,1129,1234,49035103400
421384,1025,1148,49035102300
421385,1087,1159,49035101800
421387,1087,1159,49035101800
421531,1087,1159,49035101800
421532,1087,1159,49035101800
421615,1106,1197,49035103500
421618,1087,1159,49035101800
421621,1087,1159,49035101800
421633,1129,1234,49035103400
421644,1025,1148,49035102300
421645,1083,1152,49035102000
421646,1084,1156,49035102000
421648,1025,1148,49035102300
421649,1084,1156,49035102000
421754,1087,1159,49035101800
421780,1129,1234,49035103400
421790,1087,1159,49035101800
421793,1024,1144,49035102300
421875,1087,1159,49035101800
421878,1129,1234,49035103400
421904,1084,1156,49035102000
421905,1087,1159,49035101800
421907,1025,1148,49035102300
421909,1087,1159,49035101800
422004,1087,1159,49035101800
422007,1106,1197,49035103500
422009,1087,1159,49035101800
422025,1087,1159,49035101800
422031,1025,1148,49035102300
422032,1083,1152,49035102000
422033,1025,1148,49035102300
422035,1087,1159,49035101800
422037,1084,1156,49035102000
422129,1087,1159,49035101800
422130,1087,1159,49035101800
422152,1083,1152,49035102000
422153,1087,1159,49035101800
422275,1106,1197,49035103500
422281,1087,1159,49035101800
422282,1106,1197,49035103500
422298,1129,1234,49035103400
422316,1024,1144,49035102300
422317,1084,1156,49035102000
422318,1087,1159,49035101800
422319,1025,1148,49035102300
422320,1024,1144,49035102300
422463,1106,1197,49035103500
422471,1087,1159,49035101800
422494,1106,1197,49035103500
422498,1087,1159,49035101800
422518,1025,1148,49035102300
422521,1084,1156,49035102000
422523,1087,1159,49035101800
422660,1084,1156,49035102000
422661,1129,1234,49035103400
422663,1087,1159,49035101800
422670,1087,1159,49035101800
422686,1106,1197,49035103500
422836,1087,1159,49035101800
422850,1129,1234,49035103400
422866,1023,1140,49035102300
422868,1024,1144,49035102300
422992,1087,1159,49035101800
422995,1106,1197,49035103500
423002,1129,1234,49035103400
423019,1025,1148,49035102300
423020,1084,1156,49035102000
423021,1087,1159,49035101800
423022,1087,1159,49035101800
423024,1084,1156,49035102000
423154,1087,1159,49035101800
423156,1087,1159,49035101800
423158,1129,1234,49035103400
423167,1129,1234,49035103400
423176,1087,1159,49035101800
423184,1025,1148,49035102300
423186,1087,1159,49035101800
423188,1023,1140,49035102300
423189,1084,1156,49035102000
423342,1129,1234,49035103400
423368,1129,1234,49035103400
423379,1024,1144,49035102300
423380,1025,1148,49035102300
423381,1025,1148,49035102300
423382,1084,1156,49035102000
423488,1087,1159,49035101800
423492,1129,1234,49035103400
423499,1129,1234,49035103400
423517,1087,1159,49035101800
423519,1084,1156,49035102000
423666,1129,1234,49035103400
423675,1087,1159,49035101800
423685,1087,1159,49035101800
423831,1087,1159,49035101800
423839,1129,1234,49035103400
423849,1087,1159,49035101800
423861,1025,1148,49035102300
423862,1084,1156,49035102000
423863,1087,1159,49035101800
423867,1087,1159,49035101800
423868,1024,1144,49035102300
424018,1129,1234,49035103400
424021,1087,1159,49035101800
424029,1129,1234,49035103400
424045,1025,1148,49035102300
424046,1084,1156,49035102000
424047,1025,1148,49035102300
424048,1023,1140,49035102300
424049,1084,1156,49035102000
424210,1129,1234,49035103400
424221,1129,1234,49035103400
424243,1084,1156,49035102000
424245,1025,1148,49035102300
424246,1023,1140,49035102300
424410,1087,1159,49035101800
424422,1129,1234,49035103400
424429,1087,1159,49035101800
424430,1129,1234,49035103400
424439,1024,1144,49035102300
424440,1023,1140,49035102300
424441,1084,1156,49035102000
424627,1024,1144,49035102300
424628,1084,1156,49035102000
424630,1087,1159,49035101800
424632,1024,1144,49035102300
424804,1025,1148,49035102300
424805,1023,1140,49035102300
424807,1087,1159,49035101800
424955,1087,1159,49035101800
424973,1023,1140,49035102300
425113,1087,1159,49035101800
425137,1084,1156,49035102000
425236,1087,1159,49035101800
425244,1129,1234,49035103400
425257,1129,1234,49035103400
425265,1024,1144,49035102300
425384,1087,1159,49035101800
425408,1023,1140,49035102300
425498,1129,1234,49035103400
425510,1087,1159,49035101800
425519,1025,1148,49035102300
425522,1023,1140,49035102300
425523,1084,1156,49035102000
425524,1087,1159,49035101800
425657,1129,1234,49035103400
425669,1087,1159,49035101800
425670,1129,1234,49035103400
425676,1087,1159,49035101800
425679,1024,1144,49035102300
425680,1084,1156,49035102000
425681,1087,1159,49035101800
425682,1084,1156,49035102000
425842,1083,1152,49035102000
425844,1025,1148,49035102300
425846,1084,1156,49035102000
425848,1084,1156,49035102000
425849,1024,1144,49035102300
426007,1024,1144,49035102300
426008,1084,1156,49035102000
426175,1087,1159,49035101800
426180,1087,1159,49035101800
426186,1024,1144,49035102300
426188,1083,1152,49035102000
426189,1087,1159,49035101800
426191,1084,1156,49035102000
426193,1087,1159,49035101800
426195,1087,1159,49035101800
426196,1084,1156,49035102000
426319,1087,1159,49035101800
426320,1087,1159,49035101800
426333,1087,1159,49035101800
426334,1129,1234,49035103400
426336,1087,1159,49035101800
426345,1025,1148,49035102300
426346,1083,1152,49035102000
426347,1087,1159,49035101800
426348,1084,1156,49035102000
426487,1129,1234,49035103400
426501,1025,1148,49035102300
426502,1084,1156,49035102000
426505,1084,1156,49035102000
426661,1024,1144,49035102300
426662,1025,1148,49035102300
426664,1025,1148,49035102300
426665,1023,1140,49035102300
426667,1087,1159,49035101800
426786,1106,1197,49035103500
426789,1087,1159,49035101800
426791,1106,1197,49035103500
426798,1129,1234,49035103400
426804,1106,1197,49035103500
426819,1084,1156,49035102000
426820,1084,1156,49035102000
426823,1025,1148,49035102300
426826,1084,1156,49035102000
426827,1024,1144,49035102300
426959,1087,1159,49035101800
426966,1084,1156,49035102000
426968,1084,1156,49035102000
426970,1084,1156,49035102000
427091,1087,1159,49035101800
427110,1087,1159,49035101800
427114,1025,1148,49035102300
427115,1084,1156,49035102000
427117,1025,1148,49035102300
427118,1087,1159,49035101800
427266,1129,1234,49035103400
427269,1087,1159,49035101800
427270,1087,1159,49035101800
427282,1129,1234,49035103400
427293,1087,1159,49035101800
427304,1025,1148,49035102300
427305,1083,1152,49035102000
427308,1025,1148,49035102300
427309,1023,1140,49035102300
427467,1106,1197,49035103500
427469,1106,1197,49035103500
427474,1129,1234,49035103400
427479,1129,1234,49035103400
427493,1087,1159,49035101800
427496,1025,1148,49035102300
427625,1129,1234,49035103400
427633,1129,1234,49035103400
427641,1087,1159,49035101800
427642,1129,1234,49035103400
427655,1024,1144,49035102300
427656,1025,1148,49035102300
427660,1084,1156,49035102000
427661,1084,1156,49035102000
427790,1129,1234,49035103400
427806,1087,1159,49035101800
427812,1084,1156,49035102000
427814,1025,1148,49035102300
427816,1023,1140,49035102300
427817,1084,1156,49035102000
427819,1084,1156,49035102000
427910,1024,1144,49035102300
427927,1024,1144,49035102300
427928,1025,1148,49035102300
427929,1023,1140,49035102300
428021,1129,1234,49035103400
428037,1087,1159,49035101800
428038,1087,1159,49035101800
428040,1025,1148,49035102300
428041,1087,1159,49035101800
428043,1087,1159,49035101800
428044,1084,1156,49035102000
428045,1024,1144,49035102300
428121,1087,1159,49035101800
428145,1087,1159,49035101800
428150,1087,1159,49035101800
428159,1084,1156,49035102000
428162,1084,1156,49035102000
428209,1087,1159,49035101800
428211,1106,1197,49035103500
428238,1025,1148,49035102300
428240,1023,1140,49035102300
428242,1024,1144,49035102300
428315,1087,1159,49035101800
428323,1129,1234,49035103400
428325,1129,1234,49035103400
428336,1025,1148,49035102300
428437,1087,1159,49035101800
428445,1025,1148,49035102300
428447,1087,1159,49035101800
428448,1087,1159,49035101800
428552,1129,1234,49035103400
428568,1087,1159,49035101800
428575,1025,1148,49035102300
428577,1025,1148,49035102300
428579,1084,1156,49035102000
428580,1084,1156,49035102000
428701,1106,1197,49035103500
428702,1129,1234,49035103400
428707,1129,1234,49035103400
428727,1084,1156,49035102000
428853,1106,1197,49035103500
428863,1129,1234,49035103400
428865,1087,1159,49035101800
428878,1084,1156,49035102000
429002,1087,1159,49035101800
429014,1106,1197,49035103500
429040,1024,1144,49035102300
429362,1087,1159,49035101800
429365,1024,1144,49035102300
429534,1087,1159,49035101800
429673,1106,1197,49035103500
429837,1025,1148,49035102300
429958,1106,1197,49035103500
430260,1129,1234,49035103400
430268,1129,1234,49035103400
430280,1025,1148,49035102300
433228,1102,1193,49035102900
433677,1106,1197,49035103500
433787,1104,1195,49035103000
434154,1106,1197,49035103500
434297,1106,1197,49035103500
434614,1104,1195,49035103000
434733,1104,1195,49035103000
434883,1104,1195,49035103000
434884,1106,1197,49035103500
435028,1104,1195,49035103000
435029,1104,1195,49035103000
435172,1104,1195,49035103000
435319,1104,1195,49035103000
435325,1106,1197,49035103500
435463,1106,1197,49035103500
435711,1104,1195,49035103000
435712,1104,1195,49035103000
435713,1106,1197,49035103500
435840,1104,1195,49035103000
435841,1106,1197,49035103500
435969,1104,1195,49035103000
435973,1106,1197,49035103500
435976,1106,1197,49035103500
436218,1106,1197,49035103500
436338,1106,1197,49035103500
436339,1106,1197,49035103500
436454,1104,1195,49035103000
436458,1106,1197,49035103500
436461,1106,1197,49035103500
436575,1104,1195,49035103000
436576,1106,1197,49035103500
436579,1106,1197,49035103500
436703,1104,1195,49035103000
436704,1106,1197,49035103500
436707,1106,1197,49035103500
436828,1106,1197,49035103500
436945,1104,1195,49035103000
436948,1106,1197,49035103500
436949,1106,1197,49035103500
437062,1104,1195,49035103000
437063,1104,1195,49035103000
437065,1106,1197,49035103500
437191,1106,1197,49035103500
437291,1104,1195,49035103000
437292,1104,1195,49035103000
437293,1106,1197,49035103500
437294,1104,1195,49035103000
437399,1106,1197,49035103500
437507,1104,1195,49035103000
437508,1106,1197,49035103500
437605,1104,1195,49035103000
437607,1106,1197,49035103500
437609,1106,1197,49035103500
437704,1104,1195,49035103000
437707,1106,1197,49035103500
437848,1106,1197,49035103500
437850,1106,1197,49035103500
437918,1104,1195,49035103000
437919,1106,1197,49035103500
438003,1106,1197,49035103500
438004,1104,1195,49035103000
438006,1106,1197,49035103500
438118,1106,1197,49035103500
