trip_type,distance_miles_2mibin,income_detailed,trip_weight_sum
7,70,8,5.925773987382
7,134,8,5.925773987382
7,118,8,5.925773987382
7,156,8,5.925773987382
995,154,8,5.925773987382
3,84,7,245.163773613958
6,84,7,538.5110282610425
6,28,9,744.118350973447
7,152,7,5.94703303622563
7,86,7,17.15517992794663
5,174,5,0.0
1,144,5,0.0
6,78,6,0.0
995,64,8,57.588174074292738
995,96,999,8.70143939119397
3,96,999,34.190331596047
7,96,999,8.70143939119397
2,80,7,0.0
7,164,6,0.0
3,228,6,0.0
3,164,6,2.7445438229765
7,226,6,34.7928418842938
3,226,6,0.0
7,96,5,426.723629013802
7,180,5,426.723629013802
7,106,5,8.8465337639167
5,96,5,213.361814506901
5,190,5,213.361814506901
5,122,5,213.361814506901
5,166,5,213.361814506901
7,126,5,276.69928178521428
7,166,5,636.26981964851893
3,56,1,0.0
3,90,5,0.0
1,56,5,30.480587410501798
6,68,5,6.08904968754884
6,92,5,2204.5324247903477
1,102,9,1152.08827529261
995,52,9,1876.7798327481353
6,62,9,921.108968424076
6,56,9,921.108968424076
995,672,7,0.0
995,652,7,0.0
5,102,3,0.0
5,104,3,0.0
995,106,999,26.016329186377
6,64,999,25.5999092832414
995,52,3,10.2546881697157
995,46,3,2.7860108523139
7,36,4,0.0
7,214,4,0.0
5,66,4,2.91229255771388
3,58,4,27.6652146491874
5,100,8,0.0
7,62,6,54.5949816485263
995,62,6,24.6170485138207
5,62,6,460.2031839145464
2,62,6,0.0
7,42,9,0.0
2,36,9,756.843125079698
6,54,9,393.27237059151332
2,10,9,371.29919757379707
6,44,999,162.24223359598
6,1406,999,80.2705441995604
5,222,7,0.0
7,138,7,0.0
7,362,7,118.58013204270769
7,360,7,217.62206464842
4,48,10,0.0
4,46,10,0.0
5,48,10,0.0
5,46,10,0.0
6,868,7,0.0
6,526,7,0.0
995,532,7,250.275214917766
6,390,7,0.0
5,120,5,24.2388220516125
7,44,1,428.07874372328138
2,14,5,291.52168233018949
4,32,999,54.0363919221969
995,60,999,93.4931634308757
7,104,5,60.7183536283976
7,218,5,0.0
995,116,9,0.0
995,160,9,0.0
995,276,9,0.0
7,116,9,0.0
7,160,9,0.0
5,276,9,0.0
4,28,999,645.76375130638826
4,42,999,162.24223359598
6,60,999,0.0
995,40,999,233.4876298208811
4,50,999,162.24223359598
995,256,9,0.0
995,64,9,0.0
2,486,9,0.0
2,154,9,0.0
1,52,6,102.1285276790536
7,344,3,0.0
7,340,3,0.0
995,306,3,0.0
7,106,2,19.173101230666362
5,96,2,1.45683443658204
3,38,5,449.38540366140018
7,74,9,67.1113794545673
3,198,9,0.0
995,198,9,0.0
4,46,4,0.0
7,56,8,0.0
3,56,8,24.7499627577474
1,110,5,85.1002243784435
5,108,5,85.1002243784435
7,86,5,5.98973556948379
995,114,5,85.1002243784435
5,284,5,85.1002243784435
7,284,5,85.1002243784435
995,128,5,24.1461387943962
995,232,5,18.4040692030459
6,42,9,15.297761305557
1,68,9,0.0
6,68,9,0.0
3,142,5,0.0
5,142,5,0.0
1,22,4,1186.7382979381121
995,112,8,46.7469809958862
7,1248,8,23.3734904979431
7,526,8,23.3734904979431
5,64,8,375.27059816207014
995,526,8,23.3734904979431
2,22,3,37.05698969802
2,20,3,37.05698969802
995,306,8,24.2202321410163
7,1116,8,24.2202321410163
995,1890,7,16.96365859298356
7,4722,7,8.48182929649178
7,646,7,0.0
995,646,7,0.0
5,112,8,32.9610934325173
5,76,8,32.9610934325173
4,110,8,32.9610934325173
2,28,10,19.9417347276927
1,26,9,744.118350973447
7,106,9,0.0
7,216,9,0.0
995,286,9,0.0
7,324,9,0.0
5,324,9,0.0
5,26,9,1166.339210832293
995,324,9,0.0
995,106,9,0.0
995,216,9,0.0
3,324,9,0.0
995,22,2,10.63998043611975
3,46,3,0.0
995,506,7,10.705432756446379
995,1226,7,5.35271637822319
995,352,7,5.35271637822319
7,1228,7,5.35271637822319
5,534,7,5.35271637822319
5,1276,7,5.35271637822319
995,534,7,5.35271637822319
995,1392,7,5.35271637822319
995,1510,7,5.35271637822319
3,340,7,0.0
6,290,7,0.0
6,154,7,0.0
6,172,7,0.0
3,124,8,0.0
995,128,8,0.0
3,126,8,0.0
995,428,999,0.0
7,298,999,0.0
7,1754,999,0.0
7,422,999,0.0
995,2028,999,0.0
1,86,6,29.8965047515348
995,82,8,0.0
995,1566,999,101.274310402109
6,190,999,20.7727326745766
6,102,999,20.7727326745766
5,264,8,0.0
7,158,8,12.6724901737234
3,158,8,353.673706527965
1,264,8,0.0
5,158,8,353.673706527965
5,22,1,1039.77397215389
6,40,1,6.22477534816528
1,54,9,19.0126839688703
7,172,5,0.0
995,172,5,2228.01616959319
7,180,6,46.6214040326332
995,22,1,700.67356470750053
7,6994,999,0.0
5,170,3,0.0
7,142,3,0.0
5,124,3,0.0
5,282,3,0.0
1,84,7,279.374549713849
6,208,7,0.0
6,210,7,0.0
6,146,7,24.0753385879066
6,66,7,12.0376692939533
7,102,7,24.0753385879066
995,690,10,9.43275865456131
1,48,10,11.9900518606779
5,86,6,23.095796485703218
3,34,5,92.670744336555416
6,2202,7,118.928866406832
3,66,4,0.0
3,40,4,36.1442374593524
2,18,5,34.113996025847392
4,32,1,32.4866574579603
6,30,2,922.40099461313912
995,42,2,947.41552966405357
1,40,2,1159.55255298866
995,158,4,0.0
7,128,4,0.0
7,158,4,0.0
7,118,4,0.0
7,142,4,0.0
7,122,4,0.0
4,18,1,132.391417823358
3,34,999,0.0
1,44,4,10.848990002431
1,42,4,325.71995310412336
1,36,4,80.0232563501622
2,26,999,254.12355051922739
4,30,999,0.0
2,30,999,9.52635430679408
5,52,10,1498.51424795675
6,80,8,9.58038209498589
6,74,8,746.09733334808948
6,36,4,0.0
3,62,1,0.0
5,60,1,8.78023758118305
3,144,1,35.5198367414642
7,94,1,0.0
4,34,3,48.411590209081
4,36,3,0.0
6,1062,10,10.6414475028019
1,50,999,54.732463599973116
995,102,999,17.7825620310536
7,608,7,0.0
995,604,7,0.0
7,180,1,187.489540895003
7,120,1,187.489540895003
4,24,10,1987.9031035842941
995,566,5,2.74734980682908
7,1078,5,2.74734980682908
1,78,7,13.8974580644313
6,134,9,28.0938380826279
6,158,9,28.0938380826279
5,350,8,9.53996622032284
6,128,8,9.53996622032284
5,136,8,9.53996622032284
5,126,8,9.53996622032284
7,114,8,9.53996622032284
4,56,10,0.0
995,266,10,0.0
995,86,10,0.0
995,280,10,0.0
6,48,9,0.0
3,26,1,0.0
995,30,1,16.183867292912339
995,104,5,0.0
5,100,5,0.0
6,160,999,14.5143929978957
995,72,999,129.18105091572571
1,116,999,18.4493562428713
2,34,8,15.6799652384334
995,234,7,0.0
995,180,7,0.0
2,38,999,31.32637455666
7,58,999,2516.2345556919117
6,118,999,0.0
1,154,999,0.0
7,1984,999,235.449994111575
7,1986,999,235.449994111575
995,2202,999,0.0
7,2202,999,0.0
995,1318,3,0.0
995,310,3,0.0
995,1320,3,0.0
7,1746,3,0.0
995,48,3,0.0
995,30,3,165.44260674806029
995,1498,3,0.0
6,140,3,2.74717087605657
3,20,3,40.881774704278072
3,54,1,0.0
1,44,1,0.0
7,54,1,13.534125955587321
6,54,1,3.38353148889683
995,78,6,22.9462293899581
995,92,8,15.6389327191652
995,684,8,0.0
7,676,8,0.0
5,94,8,0.0
6,26,9,226.62939230744
6,34,9,210.754408901221
6,52,9,210.754408901221
995,42,9,10.8179224020403
6,44,9,210.754408901221
7,36,9,344.97716781035558
4,34,1,5.3369405298908
995,72,6,0.0
995,1228,5,111.703349962909
7,1234,5,0.0
995,298,8,24.875149234921
995,174,7,0.0
995,142,7,0.0
995,230,7,42.6006246222676
5,230,7,35.5712384286459
995,54,10,0.0
5,44,10,335.56127843515
7,78,5,29.80736204371685
7,74,6,0.0
6,1276,999,0.0
6,1634,999,0.0
6,1664,999,0.0
6,1744,999,0.0
6,1968,999,0.0
1,1894,999,0.0
5,156,8,0.0
7,48,8,0.0
995,156,8,0.0
3,60,2,0.0
6,88,6,0.0
995,1312,999,0.0
7,244,999,0.0
7,214,999,0.0
5,56,9,3233.83868311992
3,64,3,0.0
7,64,3,480.544989596694
7,94,3,0.0
5,94,3,0.0
995,54,3,257.821960277261
7,54,3,0.0
995,68,3,2.41088928769106
7,50,1,19.64285359939803
1,46,999,135.577497456986
995,2904,8,0.0
995,2902,8,19.0227879491107
7,1636,7,0.0
7,1470,7,0.0
5,50,9,0.0
6,1644,9,0.0
6,234,9,0.0
6,766,9,0.0
6,2282,9,0.0
7,764,6,0.0
7,642,6,0.0
7,712,6,0.0
7,172,9,0.0
7,288,9,0.0
7,34,9,252.614467594907
7,184,9,1406.50952952378
3,36,9,0.0
6,306,8,0.0
1,74,8,29.1919913961846
7,80,8,0.0
7,62,8,60.837229788429596
6,52,5,380.89325910259379
995,1446,2,0.0
3,52,3,0.0
7,124,3,0.0
995,76,3,0.0
995,124,3,0.0
995,188,3,0.0
4,40,4,71.6585174152104
1,44,3,0.0
3,116,7,0.0
5,270,8,0.0
995,118,8,0.0
995,72,8,22.9657896968156
995,80,8,40.4495093209159
5,98,10,0.0
5,102,10,0.0
5,100,10,0.0
6,72,2,13.1236749696739
7,84,2,41.5988467499467
3,162,2,20.331022416226
995,72,2,13.3371507050443
5,162,2,20.331022416226
5,68,7,0.0
6,28,3,0.0
7,124,2,0.0
995,116,2,0.0
3,96,2,0.0
995,612,7,0.0
995,702,7,10.5729250596766
995,600,7,10.5729250596766
3,104,4,0.0
1,64,5,1286.5154028717075
5,122,999,0.0
5,96,999,0.0
5,70,999,0.0
5,140,999,0.0
2,44,999,29.1909959112752
7,92,999,23.3385658961566
995,86,7,38.1768693894843
995,2450,6,10.9773748010627
6,2452,6,10.9773748010627
6,1398,6,10.9773748010627
1,84,6,13.9534252893446
995,2454,6,8.50300139509113
995,54,2,38.473120238660641
7,112,8,19.7547727702093
3,16,9,0.0
3,56,7,0.0
995,834,10,0.0
995,838,10,0.0
7,82,4,27.6652146491874
995,2256,6,421.754260651
1,2256,6,421.754260651
1,72,999,1428.614077880346
7,648,7,0.0
7,136,7,0.0
7,194,7,317.06686966044
7,192,7,0.0
7,190,7,317.06686966044
7,130,7,0.0
7,196,7,0.0
5,194,7,317.06686966044
7,78,6,69.8783780920086
7,152,5,0.0
995,152,5,0.0
6,52,6,120.885044464774
3,50,2,0.0
2,54,3,2.7860108523139
7,216,3,0.0
5,218,3,0.0
5,5944,10,70.519301895547
995,1436,10,18.2080837494302
6,3560,10,18.2080837494302
6,5932,10,18.2080837494302
7,5942,10,18.5042648173915
7,5980,10,28.2077207582188
1,28,1,0.0
995,94,6,0.0
995,92,6,0.0
6,54,4,920.590476648913
995,440,8,26.9581036861516
7,64,9,10.7769935904371
5,212,5,8.89891214901666
7,174,5,17.797824298033319
3,210,5,17.797824298033319
5,210,5,17.745445912933359
7,210,5,8.89891214901666
5,38,9,0.0
1,38,9,750.604442350152
1,36,9,770.04954405613114
995,302,5,10.9634327199816
995,532,8,0.0
995,60,9,1082.01113911205
6,60,5,7.11442054990281
1,62,5,0.0
1,286,5,74.2408352126153
6,1890,5,6.34538622530855
6,1892,5,6.34538622530855
6,412,7,982.43286607936557
7,706,7,988.22333488849
5,698,7,1506.43801050075
7,84,6,8.66474342818592
3,28,1,0.0
6,38,1,1.88255751332934
6,20,1,4.67248639671734
4,30,2,46.8075150481689
5,108,2,168.03174201923
5,106,2,0.0
6,730,7,0.0
6,78,7,188.629446564072
995,730,7,0.0
995,304,7,21.0815275654455
5,96,6,94.7412414848836
995,568,6,4.23891513071401
995,1318,6,4.23891513071401
995,1022,6,4.23891513071401
6,100,5,0.0
6,86,5,5.98973556948379
7,310,6,0.0
5,310,6,16.6937501437749
3,128,6,0.0
7,126,6,0.0
6,126,6,0.0
6,114,6,0.0
5,128,6,0.0
3,60,6,0.0
995,352,5,28.526275910958272
995,54,4,80.419584101798165
3,52,4,17.5461849020741
7,648,6,0.0
995,646,6,0.0
995,648,6,0.0
995,256,8,0.0
995,120,8,0.0
6,256,8,0.0
7,142,999,54.568249488555196
7,98,999,30.5189371983788
7,120,2,19.173101230666362
7,158,2,19.173101230666362
1,28,3,42.8312763865081
995,268,7,0.0
6,54,999,29.1623307981978
1,54,999,145.811653990989
1,58,999,95.3829176890256
1,64,999,36.8991011366691
5,76,5,0.0
6,1892,7,2.82632576106488
995,1892,7,2.82632576106488
1,94,7,2.82632576106488
995,204,7,302.90146508441114
2,12,10,634.688087193094
6,650,8,7.48586319218409
6,484,8,14.73208747120376
995,60,5,234.074218077353
7,2408,5,258.20035845593333
7,746,5,234.074218077353
995,2410,5,702.22265423205909
995,2408,5,702.22265423205909
995,734,5,702.22265423205909
7,2406,5,468.148436154706
995,586,5,234.074218077353
995,752,5,234.074218077353
4,42,1,0.0
3,20,1,0.0
7,2056,7,0.0
7,638,7,0.0
995,1980,7,0.0
7,446,7,10.8803210829056
995,1820,7,10.8803210829056
995,446,7,10.8803210829056
7,1822,7,10.8803210829056
5,2192,7,0.0
995,1732,7,0.0
995,566,7,0.0
7,1980,7,0.0
7,2258,7,0.0
995,508,7,10.8803210829056
995,2260,7,10.8803210829056
1,64,8,10.5927430861762
7,278,6,575.75084225869
5,220,8,0.0
995,192,8,15.9399980189874
5,248,8,0.0
3,220,8,0.0
3,210,8,0.0
5,150,7,0.0
5,176,4,39.2325572852162
1,56,4,39.2325572852162
6,30,4,311.95967842421373
7,204,6,0.0
7,174,6,5.94008260889451
7,166,6,29.654684123992297
7,184,6,0.0
7,82,6,17.3964209421469
995,202,6,96.2796460300376
995,174,6,96.2796460300376
995,98,6,0.0
5,204,6,0.0
995,136,6,0.0
5,202,6,0.0
5,174,6,0.0
6,224,5,11.1094929883147
6,632,5,11.1094929883147
4,34,9,505.228935189814
2,24,5,376.686201637285
7,184,7,0.0
7,198,8,15.9399980189874
2,198,8,15.9399980189874
7,56,3,270.96030839594016
7,126,3,234.47537025141219
7,2176,4,22.819905329947
2,38,5,13.5120089273637
7,262,7,0.0
5,114,7,0.0
5,112,7,0.0
995,260,7,0.0
1,18,2,29.4332707343718
995,152,8,0.0
6,158,8,757.617707277434
5,9102,1,0.0
2,44,7,8.42397249372923
4,38,4,276.32495851351644
4,54,999,10.3009624215068
5,60,999,109.56243337227541
995,74,999,24.9284826266541
1,32,4,138.72075606302911
2,20,9,678.42684007722232
995,742,6,0.0
3,46,10,0.0
6,252,999,20.6838459878616
6,178,999,20.6838459878616
2,38,8,12.813393363889441
3,32,6,471.67354445533789
2,26,1,629.60882240787589
2,24,1,10.469167426573639
7,72,1,0.0
7,124,1,65.5726543709701
3,52,1,15.6573459105378
6,96,6,0.0
5,80,4,0.0
995,72,3,0.0
7,154,3,0.0
7,102,3,0.0
6,62,3,5.75539785100146
1,20,3,3.83693190066764
995,154,3,0.0
995,102,3,0.0
2,30,5,106.147919759869
995,328,5,39.1595323378554
3,328,5,115.40137231195141
3,332,5,38.4671241039838
4,332,5,38.4671241039838
4,328,5,38.4671241039838
3,182,7,0.0
7,234,7,0.0
5,60,4,0.0
6,36,999,244.883666225175
7,116,999,122.299218193159
7,200,999,0.0
995,134,2,18.7432780625117
5,134,2,22.6368092542412
5,126,5,0.0
3,80,5,0.0
3,124,5,0.0
5,124,5,0.0
5,116,7,82.0929301698528
1,68,7,34.2455916669369
1,116,7,0.0
1,118,7,0.0
7,308,8,0.0
3,308,8,0.0
5,308,8,0.0
7,170,5,0.0
7,158,5,27.162664233797731
7,76,999,46.630661473848072
995,1270,999,250.702039409089
995,272,999,250.702039409089
7,120,999,250.702039409089
7,156,999,250.702039409089
995,1144,10,1976.208440513532
6,58,4,27.6652146491874
6,60,4,0.0
995,94,4,0.0
995,96,4,0.0
6,48,4,320.055528491316
6,50,4,640.111056982632
6,78,4,0.0
1,78,4,0.0
5,68,4,0.0
1,62,4,2.84353367816376
1,76,4,0.0
5,58,4,27.6652146491874
3,130,3,0.0
995,1134,3,0.0
995,130,3,0.0
1,52,7,290.744931154988
5,96,7,12.3013200977924
5,98,7,0.0
6,2546,10,25.6870953683332
7,270,7,0.0
3,196,7,0.0
5,116,6,18.366640383707661
5,112,6,0.0
995,116,6,0.0
995,214,3,0.0
6,188,3,0.0
6,260,3,0.0
6,226,3,0.0
7,214,3,0.0
995,258,3,0.0
5,62,8,0.0
6,2332,8,0.0
6,2330,8,0.0
995,1640,7,12.3013200977924
995,1654,7,0.0
995,1404,7,0.0
995,1624,7,12.3013200977924
995,1400,7,12.3013200977924
995,1408,7,12.3013200977924
7,1402,7,12.3013200977924
2,20,4,3.97301665190306
7,180,7,0.0
7,134,7,0.0
5,84,999,16.4962775520623
995,102,7,563.630461754909
995,258,7,0.0
2,28,8,22.2174321360388
5,240,6,0.0
995,240,6,0.0
995,334,6,33.3387426302012
995,130,6,0.0
7,240,6,0.0
7,144,6,108.868039754678
7,190,6,0.0
7,264,6,197.203924943683
6,116,5,85.303480495583187
6,158,5,9.05422141126591
7,156,5,9.05422141126591
1,58,3,0.0
4,72,6,0.0
5,72,6,0.0
4,22,9,503.74522304749405
7,1376,3,27.7107312951577
995,636,7,0.0
995,640,7,0.0
995,2012,7,0.0
7,274,6,0.0
7,132,5,133.01160206536787
5,170,5,251.138791048468
995,132,5,311.85714467686563
3,170,5,0.0
995,840,7,0.0
995,836,7,0.0
1,44,8,1310.3592193021291
4,66,9,37.9981692339326
5,260,8,0.0
1,50,10,14.0183331164109
995,432,7,38.2782039658812
7,328,6,23.760330435578041
7,750,6,0.0
995,746,6,5.94008260889451
6,560,6,5.94008260889451
995,750,6,0.0
7,318,6,17.820247826683531
7,560,6,0.0
3,174,6,5.94008260889451
1,68,4,0.0
6,68,4,0.0
3,46,999,994.360971711881
5,58,999,149.70036073913141
3,120,999,74.8501803695657
3,114,999,74.8501803695657
3,152,999,74.8501803695657
7,152,999,0.0
5,88,999,0.0
3,124,999,74.8501803695657
3,126,999,74.8501803695657
5,90,999,0.0
995,42,3,407.76001687493647
7,64,8,0.0
5,54,8,6.37476796325224
995,66,8,24.330013533262353
2,44,5,5.92850781701165
2,60,5,5.92850781701165
2,34,5,5.92850781701165
7,124,8,0.0
2,20,10,149.509702488404
6,270,10,0.0
7,132,10,0.0
7,286,10,0.0
7,94,4,11.07931093335724
6,88,8,0.0
6,312,8,0.0
995,1196,8,0.0
995,1234,8,0.0
7,1188,8,64.0611004948082
6,758,8,24.9706765515693
6,760,8,24.9706765515693
6,788,8,24.9706765515693
7,1516,8,25.3768610655762
7,1190,8,25.3768610655762
7,472,9,15.5020158724085
995,370,9,15.5020158724085
995,108,5,326.15527162147964
995,224,5,7.37848058112564
995,80,6,0.0
995,146,7,0.0
995,2502,6,0.0
3,150,6,0.0
7,2504,6,0.0
7,2502,6,0.0
995,90,6,113.35098701797
995,82,6,17.3964209421469
7,60,10,210.988372212755
2,18,10,210.988372212755
5,756,7,0.0
5,102,7,76.857364911312828
4,168,6,17.3964209421469
5,168,6,34.7928418842938
7,228,6,34.7928418842938
7,118,6,0.0
5,118,6,0.0
3,170,6,17.3964209421469
7,58,3,194.24577025349959
2,52,5,0.0
5,74,5,0.0
1,100,6,8.88701954355433
7,334,6,0.0
995,5074,9,1505.58674347066
995,66,9,752.79337173533
995,5068,9,376.396685867665
5,5068,9,752.79337173533
7,240,9,0.0
995,4948,6,145.281461632632
995,4952,6,145.281461632632
5,4852,6,145.281461632632
995,4858,6,145.281461632632
6,46,4,229.31975223768848
5,70,6,0.0
7,58,5,0.0
5,404,5,0.0
5,1352,9,414.639541662768
995,1342,9,0.0
7,1000,9,0.0
7,1238,9,0.0
995,1182,9,0.0
3,74,9,0.0
995,1016,9,0.0
7,1016,9,0.0
7,1342,9,0.0
7,1182,9,0.0
995,116,7,0.0
995,118,7,0.0
6,212,9,0.0
7,154,9,0.0
3,20,2,123.24516624329728
7,46,2,5.75983585325608
3,124,7,353.652416098953
3,122,7,458.75987358567295
6,976,9,0.0
6,980,9,0.0
6,764,9,0.0
6,676,9,0.0
995,670,9,0.0
6,1202,9,0.0
6,742,9,0.0
995,730,9,0.0
995,724,9,0.0
2,58,999,0.0
6,88,5,17.96920670845137
6,94,5,0.0
2,46,7,245.805347581018
4,58,6,18.299083854160958
5,98,6,0.0
4,80,6,0.0
4,100,6,0.0
2,60,6,0.0
6,508,10,27.0955113740245
6,574,10,27.0955113740245
6,92,8,23.5435393301196
995,1246,5,0.0
995,1160,5,0.0
5,250,5,0.0
7,222,5,0.0
5,222,5,0.0
4,50,7,8.49327560283605
6,30,1,0.0
995,700,5,4556.1139589930262
5,110,7,0.0
5,118,5,38.2511466760655
995,118,5,25.0927522194989
4,28,1,343.026039864531
4,24,1,347.0700461229157
995,4916,9,23.7511291246348
6,4222,9,23.7511291246348
5,4226,9,91.9873320086552
995,162,5,20.43504011118106
7,226,5,20.43504011118106
1,156,6,78.6397705438295
3,154,6,95.8437179083844
995,150,6,61.8671199098622
7,192,6,61.8671199098622
6,172,4,1.95549178120853
995,272,1,113.342140646977
7,226,1,10.3835690049754
995,66,4,788.97841990635391
995,108,2,6.75127353695516
995,130,2,6.64321199406182
7,108,2,54.89321709149376
995,48,2,6.64321199406182
2,30,4,37.467628334723372
7,100,4,150.15264561403521
995,8016,10,4.88935354898901
995,48,1,65.5726543709701
5,48,1,103.58102499837996
7,114,999,120.341684975128
4,58,4,3.02013242032333
995,56,1,21.64064505551158
2,34,999,71.2157985489334
6,60,2,6.57493145910194
6,46,1,457.05339495975704
995,76,999,4.61669956213219
995,46,999,4.61669956213219
7,64,999,4.61669956213219
995,38,1,101.64248765706716
5,38,1,151.38635216310709
995,140,3,22.0473970110461
7,140,3,22.0473970110461
2,36,1,259.281861855486
6,44,1,407.962076362502
1,764,7,12.4175775662701
2,360,7,7.56707956506405
2,450,7,7.56707956506405
7,132,1,11.520653781731641
995,1912,1,64.5230920677762
1,1912,1,82.0157971210076
995,52,1,71.262705169644931
1,52,1,84.5572559300735
2,46,8,10.9129314415364
2,66,8,13.6494820850314
3,38,2,24.1851108588134
6,118,3,20.2627347091703
6,110,3,19.9384074005631
995,134,4,23.6856894546148
7,58,1,4.74020827401734
5,58,1,16.003879105975692
2,26,5,19.9595900191131
2,36,4,52.245832397577317
2,38,4,8.19746270209174
2,44,1,27.4301074962629
6,218,6,13.0781880083834
7,344,6,33.5514784537303
5,162,6,40.5211092436356
995,444,6,10.1302773109089
7,218,6,20.2605546218178
7,198,1,10.0858002185715
6,32,1,10.6834326900417
7,82,3,160.181663198898
7,108,3,320.363326397796
7,222,3,160.181663198898
995,144,3,160.181663198898
7,128,3,320.363326397796
7,274,3,160.181663198898
7,66,3,160.181663198898
995,348,3,160.181663198898
995,146,3,160.181663198898
7,240,3,160.181663198898
6,340,3,0.0
5,128,3,198.1428749278588
7,148,3,160.181663198898
995,128,3,185.0842180930963
7,170,3,160.181663198898
7,146,3,160.181663198898
7,158,3,0.0
995,320,4,49.494428319936205
5,408,8,91.61138718037
2,408,8,45.805693590185
1,24,3,73.6565589109592
3,118,4,0.0
7,54,4,29.6466332370915
4,114,4,0.0
995,120,2,77.154758240364
995,450,4,10.1289452004585
1,436,4,12.6689017331954
995,436,4,9.96682031539014
7,60,1,303.08894651004931
7,76,1,15.6525256235041
995,,3,10.9261987512543
4,24,2,112.55435549679051
7,1420,2,628.934238491006
995,48,4,71.0036025788807
1,48,4,44.7179658121162
7,734,4,22.2369191785462
7,542,4,22.058956029632498
2,48,4,32.9308740986683
2,24,4,70.9363450027045
995,2262,5,10.676428294140679
995,1800,5,10.59098431770129
2,3158,5,5.33821414707034
2,1800,5,13.390291736286962
5,3158,5,5.33821414707034
5,1800,5,13.475735712726351
995,156,7,23.6856894546148
2,106,7,18.3467772692601
1,122,7,30.1070614988559
5,106,7,36.6935545385202
4,90,6,3.04067137933242
2,22,1,1566.1704417255291
5,56,1,15.6573459105378
7,154,7,37.3858298498377
7,240,7,37.3858298498377
7,554,7,37.3858298498377
1,562,7,46.7607826094387
995,210,9,74.6031906432749
2,210,9,94.8286877192983
995,112,2,48.1419435545386
7,170,2,48.1419435545386
3,32,10,229.273760321895
995,70,10,8.79449222795802
5,50,1,0.0
995,138,1,23.4563946097127
995,132,2,10.9351239423624
995,528,1,78.5854633482932
7,66,1,78.5854633482932
5,220,2,7.63369832815708
6,36,1,4.67248639671734
995,46,1,1573.344431381091
6,18296,4,4.67326645185518
6,18278,4,4.67326645185518
2,42,5,10.9249813815354
5,134,1,36.6935545385202
5,132,1,36.6935545385202
2,26,10,446.97103294936079
2,36,7,44.2186852391524
2,16,10,116.687502227896
1,72,8,12.7608653971654
2,46,2,5.33686997035653
2,44,2,5.25144750894076
2,54,2,6.14726492215428
1,30,3,100.85480587884095
4,30,3,711.48162040934449
995,70,3,5.34652047753749
995,70,4,10.8711631063954
995,64,4,10.8711631063954
2,70,4,10.8711631063954
2,66,4,10.6971582091131
2,64,4,16.5718949792613
995,334,3,15.3873948639715
2,16,2,77.9567515357059
5,262,1,99.9583145898935
995,78,1,4.66240987710386
1,76,1,5.92642494835587
2,92,6,0.0
1,24,2,89.261215232339211
7,104,1,0.0
3,100,1,0.0
7,84,1,32.817114758527225
5,84,1,31.0719558417578
995,110,1,11.523760618276761
4,48,1,14.490841633945839
1,26,2,443.13975268837794
6,90,4,15.627463422539
4,86,4,24.2098581294175
5,244,7,30.1115728841552
7,2038,7,19.7531918120058
1,94,4,30.7963928953161
995,74,4,92.6331476729315
2,54,4,30.7963928953161
1,54,4,61.5927857906322
1,296,6,49.2406065130652
6,530,8,19.4385759499544
6,1010,8,19.4385759499544
995,740,8,19.7547727702093
995,24,2,1567.1519805080977
1,66,4,975.582759088914
7,252,4,22.025185947824
7,488,4,22.025185947824
7,64,1,7.81465866225529
7,214,1,196.323224073716
7,150,1,196.323224073716
7,110,4,24.8589731718365
995,508,6,0.0
995,2438,6,0.0
995,1758,6,0.0
995,1764,6,0.0
995,676,6,0.0
7,100,5,0.0
7,216,5,0.0
995,242,5,0.0
7,240,5,0.0
7,202,5,11.865216198688881
7,206,5,11.865216198688881
7,278,5,0.0
7,220,5,0.0
7,204,5,0.0
1,68,6,7.04699448956806
1,72,6,0.0
1,66,6,0.0
4,52,6,0.0
7,110,7,758.141727104247
995,228,5,24.2009302078056
5,420,7,0.0
7,380,10,988.343747023093
6,730,10,899.777244625201
995,88,4,187.1988966543351
3,44,4,217.0673662503886
6,92,6,0.0
3,58,2,193.383773565266
3,32,2,0.0
5,228,8,0.0
7,226,8,0.0
7,228,8,0.0
5,226,8,0.0
7,164,8,6.3362450868617
995,180,8,24.9935000394102
4,64,7,0.0
6,216,999,24.6562195419951
6,5910,999,24.6562195419951
6,5908,999,24.6562195419951
6,5936,999,24.6562195419951
6,5832,999,49.3124390839902
995,5828,999,24.6562195419951
6,46,999,24.6562195419951
995,220,999,27.9286618334795
7,452,999,27.9286618334795
7,270,3,59.9488675057369
3,210,3,91.3854687587453
5,2026,1,75.9096123647814
995,186,999,24.0493122901764
7,212,999,24.0493122901764
7,140,999,24.0493122901764
5,126,6,0.0
3,98,4,0.0
5,86,4,48.9382743145116
1,58,5,6.02832439038549
7,210,10,0.0
7,90,10,0.0
7,302,10,0.0
7,88,10,0.0
4,42,2,0.0
2,18,2,32.1550069525416
3,50,4,17.8986800714517
7,168,7,0.0
4,32,3,926.908337466372
995,1172,6,0.0
6,1652,6,0.0
995,758,999,49.9207499253078
995,858,999,49.9207499253078
995,558,6,0.0
995,1930,6,0.0
7,558,6,0.0
995,1396,6,0.0
995,458,6,0.0
995,554,6,0.0
995,1400,6,0.0
6,1228,7,0.0
6,674,4,0.0
995,884,999,58.8407988250372
5,884,999,89.6963396723128
995,2102,6,47.9545897724242
