,parcel_id_REMM,TOTAL_MKT_VALUE,land_value,residential_units,building_sqft,FLOORS_CNT,year_built,building_type_id,parcel_acres,building_type,CO_NAME,max_dua,max_far,type1,type2,type3,type4,type5,type6,type7,type8,NoBuild,TAZID_832,TAZID_900,Tract_GEOID
1924,343208,276400.0,94400.0,1.0,1677,,1900.0,1.0,0.15617488324642181,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1925,343220,240800.0,79400.0,1.0,1655,,1924.0,1.0,0.06367400288581848,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1926,343229,181000.0,56800.0,1.0,1522,,1901.0,1.0,0.06917929649353027,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
1927,343495,214400.0,61600.0,1.0,768,,1919.0,1.0,0.049961842596530914,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1928,343750,182500.0,85800.0,1.0,875,,1907.0,1.0,0.12494544684886932,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
1929,343766,350300.0,90100.0,1.0,1617,,1924.0,1.0,0.1071557030081749,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1930,343774,319400.0,87500.0,1.0,1288,,1919.0,1.0,0.06925319880247116,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1931,344059,287400.0,106000.0,1.0,1350,,1948.0,1.0,0.13162027299404144,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1932,344065,288100.0,103100.0,1.0,1604,,1927.0,1.0,0.13161933422088623,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1933,344338,260700.0,90100.0,1.0,1666,,1949.0,1.0,0.1316189169883728,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1934,344356,288100.0,51600.0,1.0,1030,,1896.0,1.0,0.060659900307655334,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
1935,344357,252800.0,95000.0,1.0,900,,1925.0,1.0,0.09893109649419785,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1936,344362,302200.0,68800.0,1.0,1070,,1911.0,1.0,0.06425637751817703,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1937,344629,310900.0,87500.0,1.0,2336,,1901.0,1.0,0.12493862956762314,Single Family Res,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,,1083,1152,49035102000
1938,344634,309200.0,147200.0,1.0,1784,,1948.0,1.0,0.16462217271327972,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1939,344641,240600.0,100700.0,1.0,880,,1917.0,1.0,0.10037439316511154,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1940,344651,272100.0,61600.0,1.0,1338,,1919.0,1.0,0.0499628484249115,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1941,344653,293100.0,87500.0,1.0,1174,,1919.0,1.0,0.06973676383495331,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1942,344919,171100.0,51600.0,1.0,1209,,1904.0,1.0,0.056235168129205704,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
1943,344933,237000.0,68800.0,1.0,777,,1910.0,1.0,0.06425650417804718,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1944,345184,232900.0,69800.0,1.0,900,,1924.0,1.0,0.08516515046358109,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1945,345452,260400.0,85400.0,1.0,1575,,1925.0,1.0,0.0989299789071083,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1946,345735,207100.0,51600.0,1.0,812,,1916.0,1.0,0.058687783777713776,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
1947,345736,310700.0,103100.0,1.0,2090,,1922.0,1.0,0.13190773129463196,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1948,345737,283300.0,86100.0,1.0,1018,,1901.0,1.0,0.1457248479127884,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1949,345747,322100.0,99000.0,1.0,2712,,1926.0,1.0,0.13190698623657227,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1950,345751,163700.0,61600.0,1.0,748,,1919.0,1.0,0.049962595105171204,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1951,346000,306400.0,84200.0,1.0,2128,,1925.0,1.0,0.13190695643424988,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1952,346003,183100.0,103000.0,1.0,760,,1896.0,1.0,0.12490938603878021,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1953,346010,181200.0,42100.0,1.0,608,,1914.0,1.0,0.0414661206305027,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
1954,346012,264900.0,90100.0,1.0,1068,,1922.0,1.0,0.11094110459089279,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1955,346261,247600.0,78800.0,1.0,1376,,1924.0,1.0,0.07948748022317886,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1956,346267,308700.0,139500.0,1.0,2292,,1940.0,1.0,0.15829026699066162,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1957,346530,118100.0,42100.0,1.0,603,,1916.0,1.0,0.04146602377295494,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
1958,346531,321500.0,123800.0,1.0,1811,,1917.0,1.0,0.12904033064842224,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1959,346543,272800.0,85400.0,1.0,1476,,1925.0,1.0,0.10025002807378769,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1960,347041,265800.0,103000.0,1.0,1795,,1896.0,1.0,0.1249089241027832,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1961,347042,307000.0,69800.0,1.0,1243,,1903.0,1.0,0.09370547533035278,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1962,347301,263800.0,87500.0,1.0,1756,,1901.0,1.0,0.12774570286273956,Single Family Res,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,,1083,1152,49035102000
1963,347312,339300.0,86100.0,1.0,1518,,1901.0,1.0,0.14572525024414062,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1964,347320,233600.0,56800.0,1.0,861,,1897.0,1.0,0.0683460459113121,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
1965,347322,440900.0,99000.0,1.0,2290,,1921.0,1.0,0.13190492987632751,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1966,347326,187800.0,61600.0,1.0,1414,,1919.0,1.0,0.049962595105171204,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1967,347558,288100.0,84200.0,1.0,1750,,1951.0,1.0,0.12531118094921112,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1968,347568,315600.0,123800.0,1.0,1125,,1919.0,1.0,0.12904028594493866,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1969,347573,355800.0,90100.0,1.0,1944,,1922.0,1.0,0.11094030737876892,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1970,347582,274600.0,85400.0,1.0,1476,,1925.0,1.0,0.09761226177215576,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1971,347860,362800.0,139500.0,1.0,2012,,1942.0,1.0,0.15828974545001984,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1972,347864,279900.0,103100.0,1.0,1750,,1931.0,1.0,0.13190647959709167,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1973,347872,237900.0,47800.0,1.0,868,,1897.0,1.0,0.058307673782110214,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
1974,348197,140400.0,46200.0,1.0,678,,1916.0,1.0,0.0545462891459465,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
1975,348519,292200.0,94400.0,1.0,1401,,1995.0,1.0,0.14373524487018585,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1976,348541,172800.0,61600.0,1.0,942,,1919.0,1.0,0.049962833523750305,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1977,348834,272200.0,116200.0,1.0,1477,,1897.0,1.0,0.3077946901321411,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1978,349135,361200.0,109500.0,1.0,2028,,1919.0,1.0,0.13592122495174408,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1979,349149,334600.0,103100.0,1.0,1614,,1923.0,1.0,0.13190777599811554,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1980,349417,285400.0,84200.0,1.0,1750,,1950.0,1.0,0.12531062960624695,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1981,349420,339900.0,105100.0,1.0,1669,,1910.0,1.0,0.22524619102478027,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1982,349426,268600.0,123800.0,1.0,975,,1917.0,1.0,0.12903998792171478,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1983,349428,301100.0,90100.0,1.0,1988,,1922.0,1.0,0.1122058555483818,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1984,349439,328600.0,80500.0,1.0,1664,,1915.0,1.0,0.08792930841445923,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1985,349680,275300.0,112700.0,1.0,720,,1914.0,1.0,0.10551580041646957,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1986,349696,230800.0,46200.0,1.0,1068,,1922.0,1.0,0.04844855144619942,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1987,349936,252900.0,80500.0,1.0,1344,,1915.0,1.0,0.0879293903708458,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1988,349939,235800.0,87200.0,1.0,1000,,1916.0,1.0,0.09479674696922302,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1989,350127,312300.0,109500.0,1.0,1559,,1919.0,1.0,0.135922372341156,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1990,350134,318500.0,94400.0,1.0,1450,,1921.0,1.0,0.14386528730392456,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1991,350376,306900.0,98700.0,1.0,1810,,1896.0,1.0,0.1874106228351593,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1992,350387,288700.0,123800.0,1.0,1136,,1917.0,1.0,0.1290394812822342,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1993,350621,266800.0,109500.0,1.0,1584,,1942.0,1.0,0.13592243194580078,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1994,350631,155500.0,69400.0,1.0,981,,1896.0,1.0,0.1031685471534729,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1995,350632,325000.0,112700.0,1.0,1230,,1914.0,1.0,0.10551684349775314,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
1996,350634,282900.0,103100.0,1.0,1848,,1949.0,1.0,0.13190749287605286,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1997,350902,312000.0,84200.0,1.0,1750,,1950.0,1.0,0.1253100335597992,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
1998,350904,516100.0,92600.0,1.0,2734,,2007.0,1.0,0.09513236582279205,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
1999,350911,162500.0,107300.0,1.0,674,,1901.0,1.0,0.13055525720119476,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2000,350921,290200.0,80500.0,1.0,1856,,1914.0,1.0,0.0879453793168068,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2001,351198,188200.0,123400.0,1.0,2529,,1898.0,1.0,0.18741962313652039,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2002,351207,226600.0,70000.0,1.0,584,,1925.0,1.0,0.06595389544963837,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2003,351216,306800.0,85400.0,1.0,1214,,1914.0,1.0,0.09892963618040085,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2004,351501,408100.0,111700.0,1.0,2420,,1891.0,1.0,0.11625643074512482,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2005,351760,368200.0,109500.0,1.0,1729,,1919.0,1.0,0.14317147433757782,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2006,351762,360700.0,112700.0,1.0,1498,,1914.0,1.0,0.10553538799285889,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2007,351765,266000.0,85400.0,1.0,1012,,1924.0,1.0,0.09892970323562622,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2008,352022,314900.0,123800.0,1.0,1820,,1920.0,1.0,0.12903882563114166,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2009,352034,201200.0,56800.0,1.0,784,,1906.0,1.0,0.0704885795712471,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2010,352035,337000.0,103100.0,1.0,1033,,1933.0,1.0,0.13190634548664093,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2011,352267,294800.0,69400.0,1.0,1389,,2002.0,1.0,0.10308562219142914,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2012,352277,245900.0,85400.0,1.0,819,,1914.0,1.0,0.09892895817756653,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2013,352471,102300.0,50400.0,1.0,837,,1921.0,1.0,0.08516521751880646,Single Family Res,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,,1102,1193,49035102900
2014,352487,338900.0,84200.0,1.0,1754,,1950.0,1.0,0.12531030178070068,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2015,352491,237100.0,128700.0,1.0,1450,,1891.0,1.0,0.21431247889995575,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2016,352492,274900.0,102000.0,1.0,1043,,1891.0,1.0,0.21395857632160187,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2017,352507,242000.0,65400.0,1.0,1296,,1891.0,1.0,0.09527404606342316,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2018,352510,384800.0,87500.0,1.0,1620,,1919.0,1.0,0.06916163116693497,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2019,352746,183300.0,107300.0,1.0,1697,,1891.0,1.0,0.1249469742178917,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2020,352775,343500.0,99000.0,1.0,1328,,1912.0,1.0,0.13190890848636627,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2021,353056,337500.0,123800.0,1.0,1619,,1917.0,1.0,0.1290387362241745,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2022,353351,291500.0,92600.0,1.0,1126,,1900.0,1.0,0.09992726892232895,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2023,353355,448300.0,139500.0,1.0,1454,,1915.0,1.0,0.15828919410705566,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2024,353367,167400.0,73200.0,1.0,960,,1899.0,1.0,0.10873527824878693,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2025,353368,284200.0,81200.0,1.0,1792,,1917.0,1.0,0.09892699867486954,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2026,353651,134700.0,94100.0,1.0,826,,1911.0,1.0,0.20029906928539276,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2027,353925,339700.0,118600.0,1.0,1632,,1950.0,1.0,0.17309823632240295,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2028,353931,239400.0,125500.0,1.0,1684,,1896.0,1.0,0.19985616207122803,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2029,353942,309400.0,85400.0,1.0,1650,,1952.0,1.0,0.09893157333135605,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2030,354204,301600.0,84200.0,1.0,1752,,1950.0,1.0,0.12531037628650665,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2031,354222,241100.0,65400.0,1.0,1009,,1896.0,1.0,0.09375345706939697,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2032,354223,299300.0,103100.0,1.0,1538,,1925.0,1.0,0.13190749287605286,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2033,354230,281200.0,87500.0,1.0,930,,1919.0,1.0,0.0691620483994484,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2034,354483,107400.0,65400.0,1.0,650,,1930.0,1.0,0.09242159873247147,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2035,354484,337300.0,136200.0,1.0,2100,,1918.0,1.0,0.1582900881767273,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2036,354494,241300.0,62200.0,1.0,1108,,1899.0,1.0,0.07519330084323883,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2037,354496,365100.0,81200.0,1.0,1341,,1919.0,1.0,0.09893067926168442,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2038,354780,253600.0,87500.0,1.0,1306,,1919.0,1.0,0.06916233897209167,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2039,355070,141200.0,82900.0,1.0,1158,,1899.0,1.0,0.08256061375141144,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2040,355355,250400.0,72600.0,1.0,953,,1917.0,1.0,0.09892959892749786,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2041,355602,301000.0,121000.0,1.0,1327,,1920.0,1.0,0.1884772777557373,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2042,355606,290100.0,112100.0,1.0,1069,,1896.0,1.0,0.15621188282966614,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2043,355612,272900.0,103100.0,1.0,1040,,1922.0,1.0,0.1319078654050827,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2044,355616,151700.0,62200.0,1.0,858,,1899.0,1.0,0.0751941129565239,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2045,355618,387100.0,99000.0,1.0,2138,,1915.0,1.0,0.13190515339374542,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2046,355625,311400.0,85800.0,1.0,1698,,1922.0,1.0,0.09502733498811722,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2047,355812,186300.0,85600.0,1.0,1305,,1903.0,1.0,0.09100096672773361,Single Family Res,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,,1104,1195,49035103000
2048,355825,279800.0,77200.0,1.0,1350,,1896.0,1.0,0.12498656660318375,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2049,355826,290100.0,103100.0,1.0,1404,,1926.0,1.0,0.13190731406211853,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2050,355828,246000.0,87500.0,1.0,898,,1919.0,1.0,0.07013387978076935,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2051,356292,318600.0,98700.0,1.0,1518,,1891.0,1.0,0.1874123215675354,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2052,356299,331400.0,123800.0,1.0,1278,,1902.0,1.0,0.1344175487756729,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2053,356306,427200.0,118800.0,1.0,2856,,1915.0,1.0,0.12365885823965073,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2054,356562,227500.0,114800.0,1.0,3036,,1910.0,1.0,0.14989280700683594,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2055,356571,368400.0,147200.0,1.0,2028,,1928.0,1.0,0.16463547945022583,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2056,357039,320600.0,106000.0,1.0,1888,,1951.0,1.0,0.13162018358707428,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2057,357046,299700.0,99000.0,1.0,1938,,1915.0,1.0,0.13165691494941711,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2058,357249,208300.0,40600.0,1.0,832,,1910.0,1.0,0.052992094308137894,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
2059,357260,308000.0,95700.0,1.0,1350,,1921.0,1.0,0.0842619389295578,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2060,357704,318800.0,123800.0,1.0,1938,,1941.0,1.0,0.12727659940719604,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2061,357707,266800.0,85400.0,1.0,1484,,1940.0,1.0,0.09543406218290329,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2062,358311,224100.0,112700.0,1.0,880,,1904.0,1.0,0.08734790235757828,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2063,358579,283900.0,90100.0,1.0,1588,,1940.0,1.0,0.1097491979598999,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
2064,358580,331200.0,71100.0,1.0,2514,,1916.0,1.0,0.04674290120601654,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2065,358846,586000.0,100700.0,1.0,1860,,2018.0,1.0,0.08745697885751724,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
2066,365303,192100.0,48800.0,1.0,1931,,1925.0,1.0,0.08447115123271942,Single Family Res,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,,1102,1193,49035102900
2067,368983,300800.0,131000.0,1.0,960,,1929.0,1.0,0.12993542850017548,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1128,1233,49035103100
2068,369420,232700.0,70500.0,1.0,2445,,1908.0,1.0,0.08112344145774841,Single Family Res,Salt Lake,0.0,0.5,f,f,f,t,f,f,f,f,,1084,1156,49035102000
2069,369817,344100.0,125900.0,1.0,1484,,1929.0,1.0,0.11369329690933228,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1128,1233,49035103100
2070,370166,709900.0,83700.0,1.0,3316,,1908.0,1.0,0.10039730370044708,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
2071,370328,189800.0,51600.0,1.0,880,,1906.0,1.0,0.060121405869722366,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2072,370510,250000.0,106200.0,1.0,1029,,1887.0,1.0,0.1443597674369812,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
2073,370511,163500.0,87900.0,1.0,873,,1891.0,1.0,0.09536940604448318,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
2074,370522,237700.0,111700.0,1.0,1181,,1896.0,1.0,0.14056432247161865,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
