name,longname,color,mode,oneway,headway1,headway2,faresystem,file_index,node_list
PlsntClear,Pleasant View to Clearfield,,5,False,15,15,,85,"[29104, 29083, 29069, 29046, 29033, -29019, 29011, 28997, 28981, -28978, 28971, 28942, -28928, 28923, 28905, 28886, 28865, 28848, 28823, 28804, 28785, 28767, 28740, 28720, 28703, -28684, 28659, 28644, 28635, 28600, -28580, 28553, 28523, 28482, 28411, -28393, 28390, -28387, 28385, 28367]"
HinckleyUnion,Hinckley Airport to Ogden,5,5,True,15,15,,85,"[10036, -27491, -27511, -27518, -27535, -27548, 27575, 27586, 27605, 27610, -27612, 27617, -27625, -27630, 27633, -27647, -27687, 27702, -27739, -27752, -27787, 27795, -27809, 27852, -27897, 27932, -27990, -28017, 28044, -28058, -28069, -28071, 28067, -28063, -28055, 28029, 28079, -28087, 28107, 28134, -28179, 28188, 28239, -28264, 28224, -28166, 10042, -28166, 28224, -28264, 28239, 28188, -28179, 28134, 28107, -28087, 28079, 28029, -28055, -28063, 28067, -28071, -28069, -28058, 28044, -28017, -27990, 27932, -27897, 27852, -27809, 27795, -27787, -27752, -27739, 27702, -27687, -27647, 27633, -27630, -27625, 27617, -27612, 27610, 27605, 27586, 27575, -27548, -27535, -27518, -27511, -27491, 10036]"
BRTWash_R,Roy Station to WSU,5,5,True,15,15,,85,"[28619, -28631, 28651, 28678, -28665, -28661, 28662, -28656, -28649, 28640, 28599, 28580, -28567, -28560, -28563, 28536, -28504, 28459, -28408, -28371, 28333, -28343, 28303, -28290, -28284, -28277, 28269, -28237, 28188, -28239, 28264, 28224, -28166, 10042, -28166, 28224, 28264, -28239, 28188, -28237, 28269, -28277, -28284, -28290, 28303, -28343, 28333, -28371, -28408, 28459, -28504, 28536, 28544, -28567, 28580, 28599, 28640, -28649, -28656, 28662, -28661, -28665, 28678, 28651, -28631, 28619]"
BRTNSDA_R,Ext of DavisSLCCon,10,5,True,15,15,,85,"[10031, -27082, -27137, -29821, -27166, -27204, -27228, -27240, -27271, -27281, 27286, -27306, -27303, -27304, -27310, -27332, -27337, -27335, 27287, 27239, 27257, -27248, 27236, -27126, 27038, -26974, 26889, -26817, 26772, 26743, -26738, 26720, -26711, 26679, -26662, 26646, -26635, -26617, -26600, -26595, -26591, 26588, 26570, 26558, 26545, -26499, 26474, -26469, -26467, -26455, -26444, -26432, -26424, -26414, 26395, -26379, -26350, 26343, -26315, 26288, -26262, 26247, -29429, -29618, -29687, -29688, -29689, -29690, -29691, -29692, -26053, -25983, -25973, -25972, -25968, -25958, -25929, -25910, 25888, -25848, 25772, -25681, 25639, -25594, -25545, -25521, -25495, -25476, -25452, 10021, -25452, -25476, -25495, -25521, -25545, -25570, -25592, -25616, -25636, -25657, -25678, -25698, 25720, -25704, -25677, -25658, -25635, -25618, 25586, -25621, -25632, -25653, 25674, -25696, -25717, -25738, 25759, -25793, -25832, -25862, 25881, -25921, 25949, -26017, -26056, 26072, -26090, -26100, -26103, 26137, -26146, -26163, -26166, -26170, -26192, -26196, -26207, -26212, -26208, -26206, -26204, -26205, 15149, -26205, -26184, -26168, 15148, -26168, -26153, -26125, -26126, 26120, -29394, 29381]"
BRTNRedwd_T,North Redwood Corridor,5,4,False,15,15,,85,"[-26568, 26558, -26553, -26542, -26531, 26522, -26517, -26508, -26500, -26496, -26494, -26484, -26478, -26470, 10025, -26470, -26478, -26484, -26494, 26496, -26483, -26473, -26453, -26426, 26412, 26388, -26362, 26337, 26320, 26304, -26293, 26251, -26242, -26232, 26218, -26199, -26167, -26127, 26098, -26009, 25916, -25839, -25729, 25646, 25564, -25477, 25376, -25322, -25245, 25198, 25111, -25021, -24956, 24905, 15101]"
BRT56_R,5600 West Corridor,10,5,True,15,15,,85,"[-20905, -20957, -20969, -20994, -20999, -21057, 21115, -21151, -21185, 21208, -21245, 21302, -21333, 21410, -21467, -21529, 21595, -21637, -21690, -21728, 21781, 21823, 21962, -22003, 22102, 22193, -22300, -22361, 22421, 22535, 22638, -22689, 22752, -22838, 22879, -22905, -22963, 22989, -23069, -23108, -23160, -23190, 23259, -23306, 23383, -23494, -23527, 23701, -23763, 23831, -23882, -23953, -24012, 24081, 24221, 24308, -24243, -24217, -24245, -24264, -24284, -24343, -24345, -24325, -24313, -24318, -24366, -24378, -24447, -24496, -24558, 15093, -24558, -24496, -24431, -24413, -24389, -24412, -24419, -24438, -24464, -24499, -24711, -24799, -24832, -24855, 24905, -24956, 25035, -25170, 25205, -25266, -25344, -25384, -25401, -25452, 10021, -25452, -25476, -25495, -25521, -25545, 25570, -25592, -25616, -25636, -25657, -25678, 25698, -25720, -25704, -25677, 25658, -25635, 25618, -25586, -25562, -25536, 25511, -25489, -25460, 25442, -25421, -25396, -25359, -25346, -25329, -25295, 15119, -25295, -25286, 25263, -15115, 10019, -15115, 25263, -25286, -25295, 15119, -25295, -25329, -25346, -25359, -25396, -25421, 25442, -25460, -25489, 25511, -25536, -25562, 25586, 25618, -25635, 25658, -25677, -25704, -25720, 25698, -25678, -25657, -25636, -25616, -25592, 25570, -25545, -25521, -25495, -25476, -25452, 10021, -25452, -25401, -25384, -25344, -25266, 25205, -25170, 25035, -24956, 24905, -24855, -24832, -24799, -24711, -24516, -24443, -24422, -24447, -24496, -24558, 15093, -24558, -24496, -24431, -24420, -24371, -24332, -24312, -24272, -24241, -24243, 24308, 24221, 24081, -24012, -23953, -23882, 23831, -23763, 23701, -23527, -23494, 23383, -23306, 23259, -23190, -23160, -23108, -23069, 22989, -22963, -22905, 22879, -22838, 22752, -22689, 22638, 22535, 22421, -22361, -22300, 22193, 22102, -22003, 21962, 21823, 21781, -21728, -21690, -21637, 21595, -21529, -21467, 21410, -21333, 21302, -21245, 21208, -21185, -21151, 21115, -21057, -20999, -20994, -20969, -20957, 20905, 15016]"
BRT_2700W_T,2700 West Corridor,5,4,False,15,15,,85,"[15056, 22589, 22542, 22511, -22461, 22431, -22404, -22384, -22373, 22351, 22293, -22261, 22140, 22079, 22016, 21948, 21896, 21856, 21810, 21761, 21718, 21683, 21719, -21755, -21763, 15036, -21763, -21755, -21763, 21815, 21859, 21900, 15042, 21900, 21974, 22080, 22170, 22278, 22357, -22468, 22522, 22602, 22736, 22858, 22974, -23122, 23170, 23247, 23310, 23364, -23429, 15069, -23429, 23470, 23506, 23582, 23657, 23712, 23826, 23927, -23950, 24044, -24047, -24008, -23937, -23943, -23976, -23987, -24043, -24057, -24104, 24120, 24199, -24255, 24302, 24364, 24433, -24480, -24506, -24544, 24579, 24659, -24729, 24779, 24806]"
BRTRdwd_T,Redwood Road Corridor No Temple to South Jordan Trax,10,5,True,10,10,,85,"[10021, -25452, 25401, -25384, 25344, 25266, -25305, 25350, -25418, 25499, 25432, 25353, -25306, 25251, -25231, 25198, 25111, -25021, 24956, -24919, -24892, -24869, 24854, 24806, 24779, 24729, 24659, -24619, 24545, 24503, -24435, 24402, 24333, -24294, -24275, 24263, 24231, 24168, 24107, 24021, 15078, -24021, 23931, 23865, 23794, 23728, 23650, 23571, 23498, 23455, 23399, 23342, 23245, 23177, 23103, 22971, 22907, -22869, -22850, -22847, -22831, -22807, 22767, 22729, -22684, 22572, 22515, 22392, 22269, -22220, 15050, -22220, 22269, 22392, 22515, 22572, -22684, 22729, 22767, -22807, -22831, -22846, -22847, -22869, 22907, 22971, 23103, 23177, 23245, 23342, 23399, 23455, 23498, 23571, 23650, 23728, 23794, 23865, 23931, -24021, 15078, 24021, 24107, 24168, 24231, 24263, -24275, -24294, 24333, 24402, -24435, 24503, 24545, -24619, 24659, 24729, 24779, 24806, 24854, -24869, -24892, -24919, 24956, -25021, 25111, 25198, -25231, 25251, -25306, 25353, 25432, 25499, -25418, 25350, -25305, 25266, 25344, -25384, 25401, -25452, 10021]"
300W,300 West Corridor,,5,False,10,10,,85,"[10021, -25452, -25476, 25495, -25521, 25545, 25522, 25493, 25473, -25443, 25423, 25396, 25369, 25343, 25328, -25299, 25285, 25260, 25248, -25219, 25199, -25177, 25159, -25136, -25115, 25089, 25070, -25055, -25045, 25012, 24946, 24890, 24833, 24791, 24727, -24750, 24775, 15095]"
StGrid_2,State Street Corridor,,5,False,15,15,,85,"[10008, 21331, -21385, -21390, -21397, -21401, -21404, -21407, -21414, -21419, -21445, -21454, 21473, 21520, 21577, -21609, -21640, 21658, -21664, 21671, 21700, -21751, 21798, 21842, 21887, 21943, 21981, 22072, 22100, 22151, 22215, -22229, -22255, -22310, 15051, -22310, -22255, -22229, 22215, 22317, 22387, 22460, 22511, -22557, 22600, -22641, 22711, 22784, 22818, 22848, 22875, -22849, 15062]"
500E_2,500 East Corridor,,5,False,10,10,,85,"[25035, 15105, -25035, 24956, -25021, 25111, 25198, -25231, 25251, -25306, 25353, 25432, 25499, -25547, 25590, -25622, -25648, 25726, -25747, 25772, 25681, 25639, -25594, 25545, 25522, 25493, 25473, -25443, 25423, 25396, 25421, 25442, 25460, 25489, 25511, 25536, 25562, 25586, 25621, -25632, 25653, -25674, 25696, -25717, 25738, 25759, 25740, 25715, 25697, 25673, 25652, 25630, 25604, 25583, 25551, -25533, 25503, 25484, 25435, 25357, 25265, 25186, 25108, 25005, 24968, 24933, -24895, 15102, -24895, 24842, 24788, 24744, 24697, -24620, 24568, 24520, -24448, 24407, 24331, 24292, 24229, 24148, 24078, 24046, 24102, 15077]"
900E_2,900 East Corridor,,5,False,10,10,,85,"[10019, 15115, 25263, 25286, -25295, 25329, 25346, 25359, -25396, 25421, -25442, 25460, -25489, 25511, -25536, 25562, -25586, 25618, -25635, 25658, 25677, -25702, -25718, 25739, -25762, -25773, 25796, 25865, -25873, 25897, -25917, -25935, 25953, -25987, 26001, 26033, -26062, 26085, 26119, 26093, -26074, -26058, 26042, -26027, 26019, -25995, 25985, 25949, -25936, -25920, 25879, 25859, -25825, 25790, -25753, 25707, -25670, 25627, 25550, 25447, 25356, 25273, 25217, -25157, -25141, 25121, 25082, -25066, 25049, 15106, -25049, 24945, 24898, 24850, 24774, 24726, 24650, -24550, 24517, 24479, -24410, 24341, 24295, -24236, -24195, 24167, -24111, 23995, 23933, 23868, -23832, 23790, 23672, 23577, 23534, -23493, 23434, 23347, 23317, 23287, 23271, 23194, 15068]"
BRT1300E_T,1300 East Corridor,10,5,True,15,15,,85,"[23530, -23528, 23540, -23563, -23639, 23688, -23752, 23777, -23817, 23877, -23920, 23986, 24089, 24159, 24222, -24248, -24274, 24305, -24334, 24395, 24463, -24504, 24584, 24647, -24707, -24777, 24840, -24862, 24880, 24976, -24993, -25017, -25046, 25094, -25169, -25181, -25193, -25207, 25228, 25250, 25283, 25315, 25389, 25450, -25498, 25552, 25638, 25683, 25763, 25819, 25877, 25918, 25946, -25962, 25981, 26015, -26029, 15143, -26029, 26100, -26103, 26137, -26146, -26163, -26166, -26170, -26192, 26196, -26207, 26212, -26208, -26206, -26204, -26205, 15149, -26205, -26204, -26206, -26208, 26212, -26207, 26196, -26192, -26170, -26166, -26163, -26146, 26137, -26103, 26100, -26029, 15143, -26029, 26015, 25981, -25962, 25946, 25918, 25877, 25819, 25763, 25683, 25638, 25552, -25498, 25450, 25389, 25315, 25283, 25250, 25228, -25207, -25185, -25181, -25169, 25094, -25046, -25017, -24993, 24976, 24880, -24862, 24840, -24777, -24707, 24647, 24584, -24504, 24463, 24395, -24334, 24305, -24274, -24248, 24222, 24159, 24089, 23986, -23920, 23877, -23817, 23777, -23752, 23688, -23639, -23563, 23540, -23528, 23530]"
BRTFTHLWA_N,SLC-Foothill Drive-Wasatch Blvd Corridor North,5,5,True,10,10,,85,"[-26122, -26113, -26104, 26070, 26082, -26078, -26029, 26015, 25981, 25933, -25894, -25890, -25914, -25915, 25879, 25831, 25754, -25722, 25713, -25693, 25673, 25651, 25606, 25584, 25557, 25538, 25517, 25490, 25464, 25440, 25425, 25393, 25362, 25341, 25327, 25299, 25280, 25261, -25243, 25189, 25142, -25100, -25080, 25060, -25008, 24925, -24852, 24806]"
FthlDr2100,,,5,False,10,10,,85,"[-26153, 26168, 26101, 15147]"
900So,900 South,,5,False,15,15,,85,"[25035, 24956, -24919, -24892, -24869, 24854, 24806, -24779, 24729, -24659, -24619, 24545, -24503, 24514, -24600, 24642, 24751, -24764, -24771, 24803, 24829, -24853, -24878, -24889, -24906, 24924, -24946, 25012, -25045, -25055, -25070, 25089, -25119, -25153, 15109, 25153, 25176, -25196, 25216, -25235, 25255, -25275, 25290, -25319, 25336, -25364, 25387, 25435, 25482, 25531, 25580, 25627, 25667, 25708, 25751, 25819, -25887, 25931, 25945, 25959, 26016, 26070, 26082, 26101, 26168, 15148, 26168, -26184, 26205, 15149, -26205, -26204, -26206, -26208, 26212, -26207, -26196, -26192, -26170, -26166, -26163, -26146, 26137]"
1300So,1300 South,,4,False,15,15,,85,"[24503, 24514, -24600, 24642, -24751, 24764, -24771, -24803, 24829, -24853, -24878, -24889, -24906, -24924, 24946, -24974, -24999, 15104, 24999, 25019, -25040, 25062, -25079, 25098, -25144, 25183, -25224, 25265, -25301, 25348, -25395, 25447, -25492, 25544, -25595, 25638, -25679, 25724, -25771, 25878, 25924, -25951, 25992]"
1700So,1700 South,,5,False,15,15,,85,"[24402, 24429, 24487, -24530, 24585, 24640, -24675, 24721, -24736, 24766, 24814, 24833, 24879, 24891, -24907, 24922, -24939, 24959, -24991, 25029, -25068, 25108, -25148, 25190, -25233, 25273, -25308, 25355, -25407, 25450, -25502, 25549, -25600, -25649, 25684, 25734, -25788, 25858, -25900, 25932, 25954, 25984]"
LakePark,Lake Park,5,5,False,15,15,,85,"[15095, -24775, -24750, 24727, 24791, -24833, 24814, 24766, -24736, 24721, -24675, -24640, 24585, -24530, 24487, 24429, -24402, 24333, -24294, -24275, -24263, 24231, -24168, -24128, 24110, -24088, -24054, -24027, -24003, 23963, -23891, -23875, 23853, -23826, -23750, 23705, -23687, -23674, -23637, 23584, -23513, 23482, -23464, -23451, -23379, 23370, -23340, -23284, -23266, 23225, -23151, -23128, 23092, -22995, 22879]"
BRT3533S_Core,3300 S/3500 S Corridor,10,5,False,15,15,,85,"[-23648, -23638, -23603, -23574, -23564, -23545, -23506, -23470, -23429, 15069, -23429, -23470, 23506, 23443, -23401, 23365, 23303, -23256, 23231, -23219, -23205, -23168, 23124, -23042, 22986, -22932, 22874, 22820, 22745, 22694, 22638, 22614, -22606, -22587, -22559, 22492, 22423, 22296, -22230, -22197, -22175, 22113, 21978, -21920, 21878, -21916, 21982, -22048, 22104, 21950, -21886, 21884]"
3900S,3900 S/4100 S Corridor,,5,False,15,15,,85,"[25381, -25368, -25342, 25288, -25102, 25028, -24978, 24914, -24870, 24841, -24820, 24785, -24765, 24696, -24647, 24610, -24569, 24541, -24517, 24489, -24461, 24439, -24407, 24372, -24338, -24311, -24281, 24256, -24228, 24210, -24190, 15080, -24190, -24181, -24170, 24157, -24117, -24109, -24099, 24075, 24028, -24005, 23912, 23779, -23699, 23621, -23536, 23498, 23425, 23359, -23344, -23336, -23313, 23283, -23247, 23206, -23112, 23024, -22982, 22949, -22926, -22911, 22902, -22866, 22809, -22740, 22704, -22678, -22636, 22586, -22532, 22482, -22456, 22421]"
5400S,5400 S Corridor,,5,False,15,15,,85,"[21879, -21893, -21926, 21962, -22038, -22153, -22165, -22182, -22198, 22227, -22274, 22320, -22367, -22400, 22451, -22470, -22486, -22499, -22525, 22578, -22626, 22675, 22736, -22774, -22789, -22821, -22854, 22909, -22948, 22971, -23023, 23091, -23152, 23216, -23305, -23361, 23403, -23423, 23459, -23550, -23568, 23591, -23608, 23685, -23748, 23775, -23720, -23677, 10016, -23677, -23720, 23775, -23819, -23848, -23858, -23895, -23919, 23942, 24041, 24078, 24148, 24229, 24253, 24277, -24309, 24341, 24379, -24406, -24434, 24463, 24395, 24334, -24350, 24426, -24444, 24454, -24476, 24498, 24537, 24566, -24646, 24716, -24720, -24769, 24797, -24802, -24831, 24873, 24902, 25001, 25032, 25044, 25172, -25287, -25312, 25381]"
BRT62S_T1,6200 South,10,5,False,15,15,,85,"[21781, 21831, 21912, 21959, 22050, 22083, 22129, 22188, 22231, 22259, -22271, -22292, 22318, 22408, 22459, 22522, 22564, 22621, 22688, 22729, 22756, 22844, -22781, 22696, 22762, 22883, 22969, 23006, 23115, -23138, -23159, 23194, 15068, -23194, 23271, 23287, 23317, 23347, 23434, 23493, 23534, 23577, 23672, 23790, -23830, 23827, -23863, 23920, 24051, -24156, 24175, 24154, 24194, 24242, 24266, 24375, 24394, -24416, -24427, -24428, 24437, -24470, -24455, 24423, 24397, 24370, -24383, 24369]"
7800FtUn_3,Cottonwood Midvale Corridor,,5,False,15,15,,85,"[24369, 24328, 24282, 24247, 24186, 24082, 24031, 23983, 23901, 23778, 23707, 23639, -23606, 23566, 23530, -23446, 23411, 23392, 23350, -23300, 23296, -23268, 23214, -23162, 23100, 23028, -23007, 22961, 15063, -22961, -22939, 22910, -22891, -22878, -22857, 22828, 22794, -22765, 22747, -22687, 22663, 15059, -22663, -22633, 22566, 22426, 15052, -22426, -22390, 22365, -22269, 22219, -22181, 22124, -22080, -22026, 21953, -21934, -21905, -21872, -21857, 21807, -21792, -21765, -21748, 21710, -21676, 21605, -21591, 21552, -21505, 21469, -21429, 21410]"
SoJoSandyC,South Jordan/Sandy Circulator,4,5,True,15,15,,85,"[15053, 22479, 22419, -22387, 22317, -22215, 22229, -22255, 22310, 15051, -22310, -22255, 22229, -22215, 22187, -22146, -22132, -22122, -22114, 22081, -22061, 22027, -21998, -21973, 10010]"
Clear,Pleasant View to Clearfield,,5,True,15,15,,85,"[10046, -28812, -28808, -28806, -28815, 28828, -28836, 28849, -28853, 28865, 28848, 28823, 28804, 28785, 28767, 28740, 28720, 28703, -28684, 28659, 28644, 28632, 28616, -28601, 28590, -28578, 28555, 28536, 28504, -28459, 28408, -28371, 28333, 28286, -28248, -28241, -28215, 28182, -28154, 28124, 28097, 28079, 28029, -28014, 27982, -27953, 27925, 27879, -27847, 27835, -27810, 27771, 27739, -27702, 27687, -27647, 27633, -27630, -27625, 27617, -27612, -27610, 27605, 27586, -27575, -27548, -27535, -27518, -27511, -27491, 10036, -27491, -27511, -27518, -27535, -27548, 27575, -27567, -27559, 27541, 27524, 27544, -27547, -27553, -27549, 27542, 27528, -27507, -27494, 27472, 10035, -27472, -27460, -27473, -27502, 27529, -27465, 27451, -27443, 27445, -27450, 27459, -27474, -27476, 27469, 27426, 27414, 27408, -27407, -27389, -27387, -27396, -27403, -27404, 27379, -27367, 27358, -27349, -27330, -27324, 27306, -27286, -27281, -27271, -27240, -27228, -27204, -27166, -29821, 27137, -27082, 10031, -27082, 27137, -29821, -27166, -27204, -27228, -27240, -27271, -27281, -27286, 27306, -27324, -27330, -27349, 27358, -27367, 27379, -27404, -27403, -27396, -27387, -27389, -27407, 27408, 27414, 27426, 27469, -27476, -27474, 27459, -27450, 27445, -27443, 27451, -27465, 27529, -27502, -27473, -27460, -27472, 10035, 27472, -27494, -27507, 27528, 27542, -27549, -27553, -27547, 27544, 27524, 27541, -27559, -27567, 27575, -27548, -27535, -27518, -27511, -27491, 10036, -27491, -27511, -27518, -27535, -27548, -27575, 27586, 27605, -27610, -27612, 27617, -27625, -27630, 27633, -27647, 27687, -27702, 27739, 27771, -27810, 27835, -27847, 27879, 27925, -27953, 27982, -28014, 28029, 28079, 28097, 28124, -28154, 28182, -28215, -28241, -28248, 28286, 28333, -28371, 28408, -28459, 28504, 28536, 28555, -28578, 28590, -28601, 28616, 28632, 28644, 28659, -28684, 28703, 28720, 28740, 28767, 28785, 28804, 28823, 28848, 28865, -28853, 28849, -28836, 28828, -28815, -28808, -28812, 10046]"
LittleCott,Little Cottonwood Shuttle,,5,False,15,15,,85,"[23072, 23163, -23188, 23197, -23202, 23236, 23311, 23408, 23439, -23458, 23414, -23413, 23428, -23462, -23546, -23604, -23703, 23744, -23749, 90127, 90128, 90129, 90130, 90131]"
BigCott,Little Cottonwood Shuttle,,5,False,15,15,,85,"[24369, -24471, -90120, 90121, 90122, 90123, 90124, 90125, 90126]"
S455,,9,4,True,30,30,,86,"[10031, -27082, -27137, -27082, -27053, 27004, -27001, 26990, 27061, -27064, 27071, -27108, 27148, 27208, 27239, 27257, 27248, 27236, 27126, 27038, 26974, 26889, 26817, 26772, 26743, 26767, 26750, 26739, 26721, 26709, 26687, 26669, 26633, 26616, 26602, 26574, 26569, 26555, 26535, 26514, -26501, 26480, -26468, -26462, 26457, 26435, 26431, -26425, -26407, 26389, -26383, 26359, -26346, -26333, 26330, -26326, 26298, 26284, -26255, 26254, -26249, -26247, -29429, -29618, 29687, -29688, -29689, -29690, -29691, -29692, -26053, 25983, -25973, 25972, 25968, -25958, 25929, -25910, 25888, 25848, 25772, 25681, 25639, -25594, 25545, -25570, 25592, 25616, -25636, -25657, 25678, 25698, 25720, -25704, 25677, 25658, 25635, -25618, 25586, 25568, 25540, 25510, 25490, -25517, -25538, 25557, 25584, -25606, -25651, 25673, -25693, 25713, -25722, 25754, 25831, 25879, 25915, -25914, -25890, 25894, 25933, 25981, 26015, 26029, 26078, 26082, 26101, -26168, 26153, 26125, -26126, 26120]"
O601,,3,4,True,20,20,,86,"[10046, -28812, -28808, -28806, -28815, 28828, 28807, 28788, -28795, 28805, 28826, 28849, 28867, 28887, -28891, 28905, 28886, 28865, 28848, 28865, 28886, 28905, -28891, 28887, 28867, 28849, 28826, 28805, -28795, 28788, 28807, 28828, -28815, -28808, -28812, 10046]"
O604,,7,4,False,30,30,,86,"[10042, 28166, 28224, 28264, 28239, 28188, 28239, 28264, 28293, -28316, 28345, 28445, 28508, 28559, 28591, -28611, 28625, 28669, 28695, -28726, -28757, -28815, -28828, 28807, 28788, -28777, -28772, -28790, -28796, -28806, -28808, -28812, 10046]"
O606,,7,4,True,360,0,,86,"[28732, -28709, -28672, -28681, -28714, -28765, -28817, -28824, -28832, -28834, -28840, 28870, 28880, 28888, 28909, 28936, 28950, 28964, 28982, 28995, 29000, 29011, -29031, -29038, -29059, -29070, -29077, -29080, 29086]"
O607,,7,4,True,30,30,,86,"[28820, -28797, 28779, 28727, 28678, 28651, 28631, 28619, 28595, -28579, 28566, 28548, -28535, 28519, -28456, 28441, 28442, 28439, 28422, 28410, -28392, -28385, 28367, -28385, -28387, 28390, 28381, 28354, 28341, 28352, 28365, 28375, -28388, -28402, -28419, -28453, -28461, 28459, -28504, 28536, 28555, -28578, 28590, -28604, -28636, -28658, -28674, -28689, -28705, -28722, 28747, 28772, -28790, -28796, -28806, -28808, -28812, 10046, -28812, -28808, -28806, -28796, -28790, 28772, 28747, -28722, -28705, -28689, -28674, -28658, -28636, -28604, 28590, -28578, 28555, 28536, -28504, 28459, -28461, -28453, -28419, -28402, -28388, 28375, 28365, 28352, 28341, 28354, 28381, 28390, -28387, -28385, 28367, -28385, -28392, 28410, 28422, 28439, 28442, 28435, 28441, -28456, 28519, -28535, 28548, 28566, -28579, 28595, 28619, 28631, 28651, 28678, 28727, 28779, -28797, 28820]"
O609,,9,4,True,30,30,,86,"[-28812, 10046, -28812, -28808, -28806, -28796, 28790, 28772, 28747, 28722, -28731, 28744, -28753, 28768, -28775, 28785, 28767, 28740, -28751, 28766, 28791, 28819, 28858, 28894, 28877, 28841, 28779, -28797, 28820, -28797, 28779, 28727, 28678, 28651, 28631, 28619, 28595, -28579, 28566, -28548, 28535, 28519, -28456, -28430, 28431, -28427, 28424, -28506, -28505, 28485, -28475, -28460, -28450, -28443, -28418, 28394, -28380, -28308, -28258, -28169, 28142, -28118, -28061, -28036, -28023, -27985, -27952, -27935, -27910, -27875, -27824, 27797, -27806, -27793, -27788, -27786, 27774, -27744, -27742, -27725, 27707, -27693, -27677, 27514, -27428, -27413, -27410, -27416, -27412, -27403, 27404, 27379, 27367, 27358, -27349, 27330, -27324, 27306, -27286, 27281, -27271, -27240, -27228, -27204, -27166, -29821, -27137, -27082, 10031, -27082, -27137, -29821, -27166, -27204, -27228, -27240, -27271, 27281, -27286, 27306, -27324, 27330, -27349, 27358, 27367, 27379, 27404, -27403, -27412, -27416, -27410, -27413, -27428, 27514, -27677, -27693, 27707, -27725, -27742, -27744, 27774, -27786, -27788, -27793, -27806, 27797, -27806, -27821, -27827, -27876, -27914, -27937, -27965, -27987, -28025, -28046, -28065, -28122, -28156, 28142, -28156, -28168, -28259, -28309, -28383, 28403, -28420, -28446, -28454, -28477, 28480, -28497, -28510, -28513, -28434, 28433, -28441, -28456, 28519, 28535, -28548, 28566, -28579, 28595, 28619, 28631, 28651, 28678, 28727, 28779, -28797, 28820, -28797, 28779, 28841, 28877, 28894, 28858, 28819, 28791, 28766, -28751, 28740, 28767, 28785, -28775, 28768, -28753, 28744, -28731, 28722, 28747, 28772, 28790, -28796, -28806, -28808, -28812, 10046, -28812]"
O614,,9,4,False,30,30,,86,"[29144, -29122, 29105, -29114, -29127, 29166, -29122, 29104, 29083, 29106, -29137, 29120, 29102, -29093, 29086, -29080, -29077, 29070, 29058, 29043, -29037, 29028, -29002, 28991, 28980, 28968, 28954, 28935, 28920, 28899, 28884, 28861, 28844, -28819, -28809, -28816, -28799, -28780, -28734, 28715, 28687, 28675, -28654, 28644, 28632, -28616, -28601, -28590, 28604]"
O615,,7,4,False,30,30,,86,"[28727, -28779, -28797, 28820, -28797, -28779, 28841, 28877, 28894, 28910, 28917, 28910, 28894, 28918, -28927, 28932, 28951, 28963, 28976, 28988, -28996, 29007, 29014, -29018, 29025, -29040, -29057, 29074, -29088, -29096, -29101, 29110, -29118, 29128, 29143, 29150, 29163, 29154, 29137, 29106, 29083, 29104, 29122, 29144]"
O626,,9,4,False,30,30,,86,"[10042, -28166, 28224, 28264, 28239, -28188, 28179, 28134, 28107, 28087, 28079, 28029, -28019, 27992, -27971, -27964, -27947, 27928, 27886, 27858, 27838, 27817, 27783, 27737, 27696, -27659, 27607, 27550, 27492, -27453, -27411, 27352, 27311, 27254, 27232, 27109, -27055, 26978, 26932, 26995, 27104, 27186, 27230, -27273, 27302, 27382, 27479, -27510, 27541, -27559, 27567, 27575, -27548, -27535, -27518, -27511, -27491, 10036]"
O627,,7,4,False,30,30,,86,"[27414, 27426, 27469, 27501, 27590, 27501, 27534, 27589, 27614, 27666, 27676, 27691, 27723, 27743, 27820, 27799, 27754, 27749, 27674, -27628, -27624, -27644, 27672, 27701, 27803, 27746, 27682, -27681, -27670, -27629, -27592, -27541, 27559, 27567, 27575, -27548, -27535, -27518, -27511, -27491, 10036]"
O628,,7,4,False,30,30,,86,"[10036, -27491, -27511, -27518, -27535, -27548, 27575, 27567, 27559, 27541, -27592, -27629, -27670, 27681, 27682, 27654, 27642, 27615, 27609, 27611, -27626, 27624, -27604, -27572, 27542, 27528, 27507, 27494, 27552, 27591, 27554, 27529, -27502, -27473, -27460, -27472, 10035, -27472, -27460, -27433, -27370, -27354, 27326]"
O630,,3,4,False,60,60,,86,"[29658, 29649, 29644, 29640, 29625, -29616, 29611, 29598, 29588, 29562, 29556, 29550, 29542, 29533, 29521, -29525, -29538, 29541, -29538, -29525, 29521, 29533, 29542, -29537, -29535, 29532, 29500, 29490, -29483, 29477, 29471, 29467, 29461, 29455, -29453, 29451, 29442, 29437, 29432, -29427, 29420, 29414, -29407, -29402, 29399, 29396, -29391, -29389, -29388, -29378, 29366, -29349, 29342, -29337, 29332, 29301, -29295, 29282, -29271, -29269, -29255, 29243, -29240, 29219, -29210, 29201, 29190, -29188, 29183, 29177, 29172, 29153, -29148, 29140, 29130, -29119, 29114, 29092, 29066, 29055, 29041, 29017, 29003, -28982, 28964, -28950, 28936, 28909, -28888, -28880, -28870, 28855, -28851, -28830, -28812, 10046]"
