TAZID,PUMA,TRACT,BlockGroup
188,57001,49057210408,490572104081
189,57001,49057210518,490572105181
190,57001,49057210518,490572105181
191,57001,49057210518,490572105181
192,57001,49057210518,490572105181
193,57001,49057210518,490572105181
194,57001,49057210408,490572104081
195,57001,49057210517,490572105171
196,57001,49057210517,490572105171
197,57001,49057210517,490572105171
198,57001,49057210517,490572105171
199,57001,49057210408,490572104081
200,57001,49057210408,490572104081
201,57001,49057210407,490572104071
202,57001,49057210407,490572104071
203,57001,49057210408,490572104082
204,57001,49057210407,490572104071
205,57001,49057210407,490572104071
206,57001,49057210407,490572104071
207,57001,49057210408,490572104081
208,57001,49057210407,490572104071
209,57001,49057210407,490572104071
210,57001,49057210408,490572104081
211,57001,49057210408,490572104082
212,57001,49057210408,490572104082
213,57001,49057210407,490572104073
214,57001,49057210407,490572104073
215,57001,49057210408,490572104082
216,57001,49057210408,490572104082
217,57001,49057210407,490572104073
218,57001,49057210407,490572104073
219,57001,49057210408,490572104082
220,57001,49057210407,490572104072
221,57001,49057210407,490572104072
222,57001,49057210408,490572104081
223,57001,49057210404,490572104041
224,57001,49057210406,490572104062
225,57001,49057210406,490572104062
226,57001,49057210406,490572104062
227,57001,49057210406,490572104062
228,57001,49057210406,490572104061
229,57001,49057210406,490572104061
230,57001,49057210405,490572104052
231,57001,49057210405,490572104052
232,57001,49057210406,490572104061
233,57001,49057210406,490572104061
234,57001,49057210405,490572104052
235,57001,49057210407,490572104072
236,57001,49057210405,490572104052
237,57001,49057210405,490572104052
238,57001,49057210407,490572104072
239,57001,49057210303,490572103034
240,57001,49057210303,490572103033
241,57001,49057210303,490572103034
242,57001,49057210303,490572103034
243,57001,49057210303,490572103033
244,57001,49057210304,490572103042
245,57001,49057210304,490572103043
246,57001,49057210303,490572103034
247,57001,49057210303,490572103034
248,57001,49057210303,490572103033
249,57001,49057210303,490572103032
250,57001,49057210303,490572103033
251,57001,49057210303,490572103032
252,57001,49057210304,490572103042
253,57001,49057210304,490572103043
254,57001,49057210304,490572103043
255,57001,49057210304,490572103041
256,57001,49057210304,490572103041
257,57001,49057210305,490572103053
258,57001,49057210304,490572103043
259,57001,49057210304,490572103041
260,57001,49057210303,490572103031
261,57002,49057210101,490572101011
262,57002,49057210101,490572101011
263,57001,49057210303,490572103031
264,57001,49057210303,490572103031
265,57001,49057210201,490572102011
266,57001,49057210303,490572103031
267,57001,49057210303,490572103032
268,57001,49057210201,490572102011
269,57001,49057210304,490572103041
270,57001,49057210304,490572103041
271,57001,49057210203,490572102032
272,57001,49057210201,490572102012
273,57001,49057210201,490572102013
274,57001,49057210203,490572102031
275,57002,49057210101,490572101013
276,57001,49057210305,490572103052
277,57001,49057210304,490572103041
278,57001,49057210204,490572102041
279,57001,49057210204,490572102041
280,57001,49057210203,490572102032
281,57001,49057210204,490572102041
282,57001,49057210306,490572103062
283,57001,49057210204,490572102042
284,57001,49057210204,490572102042
285,57001,49057200204,490572002041
286,57001,49057200204,490572002042
287,57001,49057200204,490572002041
288,57001,49057210305,490572103051
289,57001,49057210306,490572103061
290,57001,49057210405,490572104052
291,57001,49057210306,490572103062
292,57001,49057210306,490572103061
293,57001,49057210306,490572103061
294,57001,49057210306,490572103061
295,57001,49057210407,490572104072
296,57001,49057210404,490572104042
297,57001,49057210404,490572104042
298,57001,49057210407,490572104072
299,57001,49057210407,490572104072
300,57001,49057210405,490572104052
301,57001,49057210405,490572104052
302,57001,49057210404,490572104042
303,57001,49057210404,490572104042
304,57001,49057210405,490572104051
305,57001,49057210404,490572104042
306,57001,49057210404,490572104042
307,57001,49057210404,490572104042
308,57001,49057210404,490572104042
309,57001,49057210405,490572104051
310,57001,49057210404,490572104042
311,57001,49057210405,490572104051
312,57001,49057200302,490572003021
313,57001,49057200204,490572002042
314,57001,49057200204,490572002041
315,57001,49057200302,490572003021
316,57001,49057200203,490572002033
317,57001,49057200203,490572002032
318,57001,49057200100,490572001002
319,57001,49057200302,490572003021
320,57001,49057200100,490572001001
321,57001,49057200301,490572003012
322,57001,49057200301,490572003013
323,57001,49057200202,490572002021
324,57001,49057200202,490572002021
325,57001,49057200100,490572001002
326,57001,49057200302,490572003021
327,57001,49057200301,490572003011
328,57001,49057200301,490572003013
329,57001,49057200202,490572002022
330,57001,49057200100,490572001003
331,57002,49057200600,490572006002
332,57002,49057200600,490572006003
333,57001,49057200302,490572003022
334,57002,49057200400,490572004001
335,57002,49057200500,490572005001
336,57002,49057200500,490572005002
337,57002,49057200600,490572006001
338,57002,49057200600,490572006004
339,57001,49057210405,490572104051
340,57002,49057200400,490572004001
341,57002,49057200400,490572004001
342,57002,49057200400,490572004002
343,57002,49057200400,490572004002
344,57002,49057200500,490572005004
345,57002,49057200500,490572005003
346,57002,49057200500,490572005005
347,57002,49057200500,490572005005
348,57002,49057200700,490572007001
349,57002,49057200600,490572006002
350,57002,49057200500,490572005006
351,57001,49057210405,490572104051
352,57002,49057200400,490572004001
353,57002,49057201100,490572011002
354,57002,49057201100,490572011002
355,57002,49057200400,490572004002
356,57002,49057201100,490572011002
357,57002,49057200400,490572004002
358,57002,49057201100,490572011002
359,57002,49057200400,490572004002
360,57002,49057200900,490572009001
361,57002,49057200800,490572008001
362,57002,49057200700,490572007001
363,57002,49057200700,490572007002
364,57001,49057210518,490572105182
365,57001,49057201900,490572019001
366,57001,49057201900,490572019001
367,57002,49057201100,490572011002
368,57002,49057201100,490572011002
369,57002,49057201100,490572011002
370,57002,49057201100,490572011002
371,57002,49057201100,490572011002
372,57002,49057201100,490572011002
373,57002,49057201100,490572011002
374,57002,49057201100,490572011002
375,57002,49057201100,490572011002
376,57002,49057201100,490572011002
377,57002,49057200900,490572009002
378,57002,49057200900,490572009001
379,57002,49057200800,490572008002
380,57002,49057200800,490572008001
381,57002,49057200700,490572007003
382,57002,49057200700,490572007002
383,57001,49057201900,490572019001
384,57001,49057201900,490572019001
385,57001,49057201900,490572019001
386,57001,49057201900,490572019001
387,57001,49057201900,490572019001
388,57002,49057201100,490572011002
389,57002,49057201100,490572011001
390,57002,49057201100,490572011001
391,57002,49057201200,490572012001
392,57002,49057201100,490572011001
393,57002,49057201100,490572011001
394,57002,49057201100,490572011001
395,57002,49057201100,490572011001
396,57002,49057201100,490572011001
397,57002,49057201301,490572013012
398,57002,49057200900,490572009003
399,57002,49057201301,490572013011
400,57002,49057200800,490572008003
401,57002,49057201400,490572014003
402,57002,49057201400,490572014001
403,57002,49057201400,490572014002
404,57002,49057201400,490572014002
405,57001,49057201900,490572019001
406,57001,49057201900,490572019001
407,57001,49057201900,490572019001
408,57001,49057201900,490572019001
409,57002,49057201200,490572012001
410,57002,49057201200,490572012001
411,57002,49057201200,490572012001
412,57002,49057201200,490572012002
413,57002,49057201200,490572012002
414,57002,49057201200,490572012002
415,57002,49057201700,490572017001
416,57002,49057201302,490572013023
417,57002,49057201302,490572013022
418,57002,49057201302,490572013021
419,57002,49057201500,490572015001
420,57002,49057201400,490572014003
421,57002,49057201500,490572015002
422,57001,49057201900,490572019001
423,57002,49057210511,490572105112
424,57002,49057201800,490572018001
425,57002,49057201800,490572018001
426,57002,49057201800,490572018001
427,57002,49057201800,490572018002
428,57002,49057201800,490572018002
429,57002,49057201800,490572018002
430,57002,49057201700,490572017002
431,57002,49057201700,490572017001
432,57002,49057201600,490572016002
433,57002,49057201500,490572015002
434,57002,49057210511,490572105112
435,57002,49057201800,490572018002
436,57002,49057201600,490572016004
437,57002,49057201500,490572015003
438,57002,49057201500,490572015004
439,57002,49057201600,490572016003
440,57002,49057202000,490572020001
441,57002,49057202000,490572020001
442,57002,49057202000,490572020001
443,57002,49057202000,490572020004
444,57002,49057202000,490572020003
445,57002,49057202000,490572020002
446,57002,49057202000,490572020002
447,57001,49057210518,490572105182
448,57001,49057210518,490572105182
449,57001,49057210518,490572105181
450,57001,49057210518,490572105182
451,57001,49057210518,490572105182
452,57001,49057210518,490572105181
453,57001,49057210518,490572105182
454,57001,49057210518,490572105182
455,57001,49057210518,490572105182
456,57001,49057210517,490572105171
457,57001,49057210518,490572105182
458,57001,49057210517,490572105171
459,57001,49057210518,490572105182
460,57001,49057210517,490572105172
461,57001,49057210517,490572105172
462,57001,49057210517,490572105172
463,57001,49057210517,490572105172
464,57001,49057210518,490572105182
465,57001,49057210513,490572105131
466,57001,49057210517,490572105172
467,57001,49057210514,490572105142
468,57001,49057210514,490572105143
469,57001,49057210515,490572105151
470,57001,49057210515,490572105151
471,57001,49057210514,490572105142
472,57001,49057210514,490572105142
473,57001,49057210514,490572105143
474,57001,49057210514,490572105142
475,57001,49057210516,490572105161
476,57001,49057210516,490572105161
477,57001,49057210516,490572105161
478,57001,49057210516,490572105161
479,57001,49057210516,490572105161
480,57001,49057210516,490572105161
481,57001,49057210516,490572105161
482,57001,49057210516,490572105161
483,57001,49057210516,490572105161
484,57001,49057210515,490572105152
485,57001,49057210515,490572105152
486,57001,49057210516,490572105163
487,57001,49057210516,490572105163
488,57001,49057210516,490572105163
489,57001,49057210516,490572105162
490,57001,49057210516,490572105162
491,57001,49057210516,490572105162
492,57001,49057210516,490572105163
493,57001,49057210516,490572105163
494,57001,49057210516,490572105163
495,57001,49057210515,490572105152
496,57001,49057210515,490572105152
497,57001,49057210513,490572105132
498,57001,49057210600,490572106001
499,57001,49057210513,490572105133
500,57001,49057210513,490572105134
501,57001,49057210600,490572106005
502,57001,49057210600,490572106002
503,57001,49057210514,490572105141
504,57001,49057210600,490572106004
505,57001,49057210600,490572106003
506,57001,49057210509,490572105093
507,57001,49057210509,490572105091
508,57001,49057210508,490572105081
509,57001,49057210703,490572107031
510,57001,49057210701,490572107014
511,57001,49057210701,490572107011
512,57001,49057210701,490572107011
513,57001,49057210509,490572105092
514,57001,49057210509,490572105091
515,57001,49057210508,490572105081
516,57001,49057210703,490572107032
517,57001,49057210701,490572107013
518,57001,49057210701,490572107012
519,57001,49057210701,490572107012
520,57001,49057210510,490572105101
521,57001,49057210510,490572105101
522,57001,49057210704,490572107045
523,57001,49057210704,490572107044
524,57001,49057210704,490572107043
525,57001,49057210704,490572107042
526,57001,49057210704,490572107041
527,57001,49057210704,490572107041
528,57002,49057210511,490572105111
529,57002,49057210511,490572105112
530,57002,49057210511,490572105111
531,57002,49057210511,490572105112
532,57002,49057210511,490572105112
533,57002,49057210512,490572105123
534,57002,49057210512,490572105121
535,57002,49057210512,490572105122
536,57002,49057210512,490572105123
537,57002,49057210512,490572105121
538,57002,49057210512,490572105123
539,57002,49057210512,490572105121
540,57002,49057210512,490572105121
541,57002,49057210512,490572105121
542,57002,49057211000,490572110002
543,57002,49057211000,490572110001
544,57002,49057210512,490572105123
545,57002,49057211100,490572111001
546,57002,49057211100,490572111005
547,57002,49057211100,490572111004
548,57002,49057211100,490572111002
549,57002,49057211100,490572111003
550,57002,49057211202,490572112021
551,57002,49057211100,490572111003
552,57002,49057211202,490572112025
553,57002,49057210800,490572108001
554,57002,49057210800,490572108001
555,57002,49057210800,490572108002
556,57002,49057210800,490572108002
557,57002,49057210800,490572108003
558,57002,49057210800,490572108001
559,57002,49057210900,490572109001
560,57002,49057210900,490572109001
561,57002,49057210900,490572109002
562,57002,49057210900,490572109004
563,57002,49057210900,490572109002
564,57002,49057210900,490572109003
565,57002,49057211202,490572112021
566,57002,49057210900,490572109003
567,57002,49057202000,490572020002
568,57002,49057211202,490572112022
569,57002,49057210900,490572109003
570,57002,49057211201,490572112013
571,57002,49057211201,490572112012
572,57002,49057211202,490572112025
573,57002,49057211201,490572112011
574,57002,49057211202,490572112023
575,57002,49057211202,490572112023
576,57002,49057211201,490572112011
3391,49001,49049010504,490490105042
3392,49001,49049010504,490490105042
3382,49001,49049010504,490490105042
2227,49001,49049010115,490490101153
2236,49001,49049010115,490490101153
2235,49001,49049010115,490490101153
2226,49001,49049010115,490490101153
2246,49001,49049010107,490490101074
2253,49001,49049010107,490490101073
2252,49001,49049010107,490490101073
2273,49001,49049010107,490490101073
2250,49001,49049010107,490490101074
2251,49001,49049010107,490490101074
2300,49001,49049010115,490490101153
2298,49001,49049010115,490490101153
2264,49001,49049010115,490490101152
2295,49001,49049010115,490490101152
2294,49001,49049010115,490490101152
2302,49001,49049010115,490490101152
2301,49001,49049010115,490490101152
2309,49001,49049010107,490490101073
2312,49001,49049010107,490490101073
2344,49001,49049010107,490490101073
2290,49001,49049010107,490490101073
2288,49001,49049010107,490490101073
2332,49001,49049010107,490490101073
2336,49001,49049010107,490490101073
2341,49001,49049010107,490490101073
2339,49001,49049010107,490490101073
2343,49001,49049010107,490490101073
2337,49001,49049010107,490490101073
2387,49001,49049010107,490490101074
2389,49001,49049010107,490490101074
2391,49001,49049010107,490490101073
2395,49001,49049010107,490490101073
2397,49001,49049010107,490490101073
2402,49001,49049010107,490490101073
2409,49001,49049010107,490490101073
2407,49001,49049010107,490490101073
2405,49001,49049010107,490490101073
2319,49001,49049010114,490490101141
2320,49001,49049010114,490490101141
2347,49001,49049010114,490490101142
2357,49001,49049010107,490490101073
2356,49001,49049010107,490490101073
2366,49001,49049010107,490490101073
2367,49001,49049010107,490490101073
2375,49001,49049010107,490490101073
2374,49001,49049010107,490490101073
2417,49001,49049010107,490490101072
2416,49001,49049010107,490490101073
2403,49001,49049010107,490490101073
2476,49001,49049010125,490490101252
2475,49001,49049010125,490490101252
2470,49001,49049010125,490490101252
2474,49001,49049010125,490490101252
2483,49001,49049010125,490490101252
2482,49001,49049010121,490490101211
2480,49001,49049010121,490490101211
2479,49001,49049010121,490490101212
2579,49001,49049010131,490490101312
2581,49001,49049010131,490490101312
2568,49001,49049010131,490490101312
2565,49001,49049010131,490490101312
2738,49002,49049000603,490490006033
2739,49002,49049000603,490490006032
3112,49004,49049010303,490490103032
3113,49004,49049010303,490490103031
3124,49004,49049010305,490490103051
3128,49004,49049010305,490490103051
3134,49001,49049010503,490490105032
3136,49001,49049010503,490490105032
3131,49001,49049010503,490490105032
3132,49001,49049010503,490490105032
3143,49001,49049010503,490490105032
3144,49001,49049010503,490490105032
3145,49001,49049010503,490490105032
3151,49001,49049010503,490490105032
3366,49001,49049010504,490490105042
3371,49001,49049010504,490490105042
3364,49001,49049010504,490490105042
3387,49001,49049010504,490490105042
3260,49004,49049010406,490490104061
3261,49004,49049010406,490490104061
3273,49001,49049003401,490490034011
3506,49001,49049010600,490490106001
2222,49001,49049010107,490490101074
2266,49001,49049010115,490490101152
2381,49001,49049010107,490490101073
3049,49004,49049002901,490490029011
3055,49004,49049002901,490490029011
3139,49001,49049010503,490490105032
2555,49001,49049010128,490490101281
2552,49001,49049010128,490490101283
2573,49001,49049010126,490490101261
2572,49001,49049010126,490490101261
3146,49001,49049010503,490490105032
3365,49001,49049010504,490490105042
2296,49001,49049010115,490490101152
2297,49001,49049010115,490490101153
2268,49001,49049010115,490490101153
2325,49001,49049010107,490490101073
2342,49001,49049010107,490490101073
2349,49001,49049010114,490490101141
2351,49001,49049010107,490490101073
2463,49001,49049010125,490490101252
2484,49001,49049010125,490490101252
2560,49001,49049010127,490490101273
2785,49002,49049010225,490490102251
2781,49002,49049010225,490490102254
2871,49002,49049001105,490490011052
2872,49002,49049001105,490490011051
3137,49001,49049010503,490490105032
3379,49001,49049010504,490490105042
2736,49002,49049000601,490490006012
2792,49002,49049002208,490490022081
2796,49002,49049002208,490490022081
2797,49002,49049002208,490490022081
2793,49002,49049002209,490490022091
2794,49002,49049002209,490490022091
2795,49002,49049002209,490490022091
2798,49002,49049002209,490490022091
3058,49004,49049003001,490490030011
3057,49004,49049002902,490490029021
3064,49004,49049002902,490490029023
3065,49004,49049003105,490490031052
3059,49004,49049003002,490490030022
3066,49004,49049003105,490490031052
3060,49004,49049003002,490490030021
3067,49004,49049003105,490490031051
3068,49004,49049003104,490490031041
3381,49001,49049010504,490490105042
3408,49001,49049010504,490490105041
3403,49001,49049010504,490490105042
3405,49001,49049010504,490490105042
3404,49001,49049010504,490490105042
3395,49001,49049010504,490490105042
2245,49001,49049010115,490490101153
2267,49001,49049010115,490490101153
2241,49001,49049010107,490490101074
2223,49001,49049010107,490490101074
2229,49001,49049010107,490490101074
2230,49001,49049010107,490490101074
2224,49001,49049010115,490490101152
2221,49001,49049010107,490490101074
2308,49001,49049010115,490490101153
2306,49001,49049010115,490490101153
2310,49001,49049010115,490490101152
2275,49001,49049010107,490490101073
2292,49001,49049010107,490490101073
2271,49001,49049010107,490490101074
2281,49001,49049010107,490490101074
2386,49001,49049010107,490490101073
2328,49001,49049010107,490490101073
2398,49001,49049010107,490490101073
2316,49001,49049010114,490490101141
2315,49001,49049010114,490490101141
2314,49001,49049010114,490490101143
2311,49001,49049010115,490490101152
2317,49001,49049010114,490490101142
2313,49001,49049010114,490490101143
2355,49001,49049010114,490490101141
2354,49001,49049010114,490490101142
2353,49001,49049010114,490490101142
2360,49001,49049010114,490490101142
2365,49001,49049010119,490490101192
2345,49001,49049010107,490490101073
2358,49001,49049010122,490490101221
2364,49001,49049010122,490490101221
2368,49001,49049010122,490490101221
2380,49001,49049010107,490490101073
2372,49001,49049010120,490490101203
2379,49001,49049010119,490490101191
2378,49001,49049010119,490490101193
2377,49001,49049010122,490490101221
2371,49001,49049010119,490490101192
2383,49001,49049010122,490490101221
2370,49001,49049010122,490490101221
2384,49001,49049010122,490490101222
2385,49001,49049010122,490490101222
2404,49001,49049010107,490490101073
2435,49001,49049010132,490490101323
2429,49001,49049010132,490490101323
2434,49001,49049010132,490490101321
2432,49001,49049010132,490490101321
2438,49001,49049010132,490490101323
2437,49001,49049010132,490490101321
2436,49001,49049010132,490490101321
2431,49001,49049010132,490490101321
2440,49001,49049010132,490490101321
2442,49001,49049010132,490490101323
2445,49001,49049010116,490490101162
2444,49001,49049010116,490490101162
2448,49001,49049010116,490490101161
2450,49001,49049010118,490490101183
2453,49001,49049010117,490490101171
2449,49001,49049010116,490490101161
2452,49001,49049010117,490490101171
2451,49001,49049010117,490490101173
2461,49001,49049010117,490490101172
2456,49001,49049010117,490490101172
2454,49001,49049010117,490490101172
2460,49001,49049010117,490490101172
2468,49001,49049010125,490490101252
2467,49001,49049010120,490490101202
2466,49001,49049010120,490490101203
2473,49001,49049010120,490490101202
2472,49001,49049010120,490490101202
2471,49001,49049010120,490490101201
2458,49001,49049010117,490490101172
2459,49001,49049010118,490490101181
2465,49001,49049010118,490490101182
2477,49001,49049010125,490490101252
2478,49001,49049010125,490490101252
2485,49001,49049010125,490490101252
2486,49001,49049010125,490490101252
2494,49001,49049010125,490490101252
2493,49001,49049010125,490490101252
2492,49001,49049010125,490490101252
2498,49001,49049010125,490490101252
2491,49001,49049010121,490490101211
2490,49001,49049010121,490490101211
2495,49001,49049010121,490490101211
2496,49001,49049010121,490490101211
2510,49001,49049010125,490490101251
2511,49001,49049010125,490490101251
2507,49001,49049010125,490490101251
2487,49001,49049010121,490490101212
2501,49001,49049010107,490490101071
2418,49001,49049010107,490490101071
2503,49001,49049980100,490499801001
2506,49001,49049010123,490490101231
2514,49001,49049010123,490490101231
2512,49001,49049010123,490490101231
2515,49001,49049010123,490490101231
2519,49001,49049010123,490490101232
2518,49001,49049010123,490490101233
2522,49001,49049010123,490490101233
2521,49001,49049010123,490490101233
2526,49001,49049010123,490490101233
2513,49001,49049010124,490490101241
2516,49001,49049010124,490490101242
2517,49001,49049010124,490490101242
2520,49001,49049010124,490490101242
2525,49001,49049010129,490490101293
2523,49001,49049010124,490490101242
2527,49001,49049010124,490490101242
2530,49001,49049010124,490490101242
2535,49001,49049010129,490490101293
2536,49001,49049980100,490499801001
2561,49001,49049010127,490490101273
2562,49001,49049010131,490490101312
2578,49001,49049010131,490490101312
2577,49001,49049010130,490490101302
2576,49001,49049010130,490490101301
2574,49001,49049010127,490490101271
2591,49001,49049010127,490490101271
2592,49001,49049010127,490490101271
2597,49001,49049010127,490490101272
2590,49001,49049010126,490490101261
2589,49001,49049010126,490490101262
2594,49001,49049010130,490490101303
2595,49001,49049010131,490490101312
2603,49001,49049000103,490490001032
2602,49001,49049000103,490490001032
2601,49001,49049000103,490490001032
2600,49001,49049000103,490490001033
2599,49001,49049000103,490490001033
2598,49001,49049000103,490490001034
2611,49001,49049000103,490490001032
2610,49001,49049000102,490490001024
2609,49001,49049000103,490490001031
2616,49001,49049000102,490490001023
2615,49001,49049000102,490490001023
2608,49001,49049000103,490490001031
2596,49001,49049010127,490490101272
2606,49001,49049010110,490490101102
2614,49001,49049000102,490490001024
2612,49001,49049010110,490490101102
2605,49001,49049010110,490490101103
2539,49001,49049010110,490490101101
2538,49001,49049010110,490490101101
2537,49001,49049010110,490490101103
2542,49001,49049010129,490490101291
2679,49004,49049000105,490490001051
2678,49004,49049000104,490490001041
2686,49004,49049010224,490490102242
2684,49004,49049000105,490490001052
2683,49004,49049000104,490490001042
2617,49004,49049000104,490490001043
2540,49001,49049000102,490490001022
2620,49004,49049010222,490490102222
2621,49004,49049010222,490490102223
2685,49004,49049000105,490490001053
2622,49004,49049010216,490490102163
2628,49004,49049010216,490490102161
2627,49004,49049010216,490490102163
2626,49004,49049010222,490490102221
2636,49004,49049010216,490490102161
2635,49004,49049010216,490490102161
2634,49004,49049010216,490490102162
2633,49004,49049010222,490490102221
2625,49004,49049010222,490490102221
2644,49004,49049010217,490490102171
2645,49004,49049010217,490490102171
2643,49004,49049010212,490490102123
2642,49004,49049010212,490490102123
2632,49004,49049010222,490490102221
2656,49004,49049010217,490490102173
2655,49004,49049010212,490490102123
2624,49004,49049010221,490490102212
2623,49004,49049010221,490490102211
2618,49004,49049010221,490490102211
2550,49001,49049010128,490490101283
2631,49004,49049010221,490490102212
2629,49004,49049010221,490490102211
2543,49001,49049000102,490490001021
2547,49001,49049010128,490490101282
2546,49001,49049010128,490490101282
2545,49001,49049010128,490490101283
2544,49001,49049010129,490490101293
2541,49001,49049010129,490490101292
2549,49001,49049010128,490490101283
2548,49001,49049010128,490490101283
2551,49001,49049010128,490490101283
2554,49001,49049010129,490490101293
2556,49001,49049010128,490490101281
2557,49001,49049010128,490490101281
2558,49001,49049010128,490490101281
2641,49004,49049010212,490490102123
2649,49004,49049010212,490490102123
2637,49004,49049010212,490490102122
2652,49004,49049010212,490490102123
2647,49004,49049010212,490490102122
2651,49004,49049010212,490490102122
2650,49004,49049010212,490490102122
2653,49004,49049010212,490490102121
2711,49004,49049010217,490490102171
2707,49004,49049010208,490490102083
2714,49004,49049010209,490490102094
2708,49004,49049010209,490490102093
2709,49004,49049010209,490490102093
2706,49004,49049010217,490490102171
2699,49004,49049010223,490490102233
2702,49004,49049010219,490490102191
2690,49004,49049010219,490490102193
2691,49004,49049010219,490490102192
2689,49004,49049010219,490490102193
2703,49004,49049010219,490490102192
2704,49004,49049010220,490490102201
2705,49004,49049010220,490490102203
2710,49004,49049010209,490490102093
2698,49004,49049010220,490490102202
2692,49004,49049010219,490490102192
2694,49004,49049010210,490490102101
2695,49004,49049010210,490490102103
2787,49002,49049010700,490490107001
2677,49002,49049010700,490490107001
2671,49002,49049010700,490490107003
2670,49002,49049000208,490490002082
2783,49002,49049010700,490490107002
2788,49002,49049010213,490490102131
2672,49004,49049000105,490490001051
2661,49002,49049000207,490490002072
2669,49002,49049000208,490490002081
2667,49002,49049000208,490490002083
2668,49002,49049000203,490490002031
2779,49002,49049000203,490490002032
2664,49002,49049000207,490490002072
2665,49002,49049000400,490490004001
2666,49002,49049000203,490490002031
2770,49002,49049000203,490490002033
2658,49002,49049000400,490490004001
2659,49002,49049000400,490490004001
2755,49002,49049000400,490490004002
2748,49002,49049000601,490490006011
2757,49002,49049000510,490490005102
2663,49002,49049000207,490490002072
2604,49001,49049000103,490490001032
2588,49001,49049010131,490490101312
2583,49001,49049010131,490490101312
2657,49002,49049000400,490490004001
2564,49001,49049010131,490490101312
2571,49001,49049010131,490490101311
2569,49001,49049010131,490490101311
2730,49001,49049010131,490490101311
2729,49001,49049010131,490490101311
2726,49001,49049010131,490490101311
2566,49001,49049010131,490490101311
2784,49002,49049010225,490490102252
2786,49002,49049010226,490490102262
2772,49002,49049000508,490490005082
2768,49002,49049000511,490490005112
2774,49002,49049000504,490490005042
2773,49002,49049000508,490490005083
2769,49002,49049000511,490490005112
2752,49002,49049000506,490490005061
2753,49002,49049000506,490490005062
2754,49002,49049000507,490490005072
2746,49002,49049000603,490490006031
2747,49002,49049000604,490490006041
2737,49002,49049000603,490490006033
2766,49002,49049000511,490490005113
2758,49002,49049000510,490490005101
2749,49002,49049000510,490490005101
2759,49002,49049000511,490490005111
2750,49002,49049000601,490490006011
2741,49002,49049000601,490490006011
2727,49001,49049010131,490490101311
2743,49002,49049000601,490490006011
2744,49002,49049000601,490490006011
2732,49002,49049000601,490490006011
2824,49002,49049000601,490490006012
2735,49002,49049000601,490490006011
2800,49002,49049002209,490490022091
2791,49002,49049002208,490490022081
2803,49002,49049002208,490490022081
2805,49002,49049002209,490490022093
2810,49002,49049002209,490490022093
2811,49002,49049002209,490490022093
2808,49002,49049002208,490490022082
2813,49002,49049002212,490490022123
2809,49002,49049002208,490490022082
2814,49002,49049002212,490490022123
2816,49002,49049002209,490490022093
2815,49002,49049002212,490490022123
2817,49002,49049002209,490490022092
2812,49002,49049002209,490490022092
2807,49002,49049002209,490490022092
2818,49002,49049002212,490490022122
2820,49002,49049002210,490490022102
2930,49002,49049002210,490490022101
2823,49002,49049002212,490490022121
2934,49002,49049002211,490490022111
2933,49002,49049002212,490490022121
2936,49002,49049002211,490490022112
2833,49002,49049000707,490490007072
2826,49002,49049000707,490490007071
2825,49002,49049000601,490490006012
2832,49002,49049000706,490490007062
2831,49002,49049000706,490490007061
2837,49002,49049000706,490490007063
2854,49002,49049000804,490490008041
2853,49002,49049000803,490490008031
2843,49002,49049000801,490490008011
2844,49002,49049000801,490490008013
2838,49002,49049000706,490490007064
2845,49002,49049000801,490490008012
2855,49002,49049000804,490490008042
2827,49002,49049000708,490490007082
2830,49002,49049000710,490490007102
2740,49002,49049000604,490490006042
2834,49002,49049000709,490490007091
2829,49002,49049000710,490490007102
2835,49002,49049000709,490490007093
2828,49002,49049000708,490490007081
2839,49002,49049000703,490490007031
2840,49002,49049000703,490490007032
2847,49002,49049000901,490490009013
2849,49002,49049000903,490490009031
2850,49002,49049000903,490490009032
2846,49002,49049000901,490490009011
2856,49002,49049000901,490490009012
2858,49002,49049000904,490490009041
2859,49002,49049000904,490490009042
2863,49002,49049001106,490490011062
2864,49002,49049001106,490490011061
2865,49002,49049001107,490490011072
2866,49002,49049001107,490490011072
2867,49002,49049001001,490490010011
2873,49002,49049001107,490490011071
2874,49002,49049001108,490490011081
2884,49002,49049001108,490490011082
2885,49002,49049001108,490490011082
2896,49002,49049001103,490490011031
2883,49002,49049001103,490490011031
2897,49002,49049001108,490490011082
2875,49002,49049001002,490490010022
2876,49002,49049001002,490490010023
2877,49002,49049001002,490490010021
2886,49002,49049001300,490490013002
2898,49002,49049001300,490490013001
2888,49002,49049001300,490490013005
2899,49002,49049001201,490490012012
2900,49002,49049001201,490490012011
2901,49002,49049001201,490490012011
2902,49002,49049001202,490490012021
2905,49002,49049001201,490490012011
2906,49002,49049001202,490490012021
2904,49002,49049001201,490490012012
2907,49002,49049001202,490490012022
2903,49002,49049001300,490490013003
2851,49003,49049001401,490490014012
2861,49003,49049001401,490490014012
2862,49003,49049001501,490490015013
2852,49003,49049001401,490490014012
2842,49002,49049000711,490490007112
2882,49003,49049001501,490490015013
2870,49003,49049001401,490490014011
2878,49003,49049001401,490490014011
2879,49003,49049001501,490490015011
2881,49003,49049001501,490490015012
2889,49003,49049001401,490490014013
2890,49003,49049001503,490490015031
2880,49003,49049001501,490490015011
2891,49003,49049001503,490490015031
2893,49003,49049001504,490490015042
2894,49003,49049001504,490490015044
